"ensembl_gene_id" "peak" "chr" "start" "end" "fc" "p"
"ENSGACG00000015608" "groupXIV-663" "groupXIV" 403905 404101 2.35 2.1e-05
"ENSGACG00000015642" "groupI-1001" "groupI" 27958714 27958910 2.29 2.11e-06
"ENSGACG00000009165" "groupI-2522" "groupI" 8562957 8563153 3.1 1.45e-05
"ENSGACG00000018815" "groupIV-1135" "groupIV" 17949441 17949637 2.3 1.17e-05
"ENSGACG00000015755" "groupXIV-551" "groupXIV" 860369 860565 2.1 5.75e-05
"ENSGACG00000015759" "groupXIV-551" "groupXIV" 860369 860565 2.1 5.75e-05
"ENSGACG00000015778" "groupXIV-488" "groupXIV" 1053783 1053979 2.02 4.4e-05
"ENSGACG00000015780" "groupXIV-488" "groupXIV" 1053783 1053979 2.02 4.4e-05
"ENSGACG00000013115" "groupI-1684" "groupI" 16895024 16895220 4.09 2.48e-08
"ENSGACG00000015811" "groupII-234" "groupII" 11265566 11265762 2.04 2.73e-08
"ENSGACG00000000374" "scaffold_27-735" "scaffold_27" 643352 643548 3.46 5.18e-06
"ENSGACG00000015814" "groupII-234" "groupII" 11265566 11265762 2.04 2.73e-08
"ENSGACG00000003233" "groupVI-1582" "groupVI" 2812680 2812876 3.78 5.42e-06
"ENSGACG00000015840" "groupII-1407" "groupII" 11525254 11525450 2.55 4.69e-05
"ENSGACG00000015844" "groupXIV-1017" "groupXIV" 1522489 1522685 2.59 7.86e-05
"ENSGACG00000015848" "groupXIV-1017" "groupXIV" 1522489 1522685 2.59 7.86e-05
"ENSGACG00000015898" "groupXIV-961" "groupXIV" 1943739 1943935 3.18 1.42e-06
"ENSGACG00000015902" "groupXIV-961" "groupXIV" 1943739 1943935 3.18 1.42e-06
"ENSGACG00000015930" "groupXIV-830" "groupXIV" 2581876 2582072 2.22 5.99e-05
"ENSGACG00000015932" "groupXIV-830" "groupXIV" 2581876 2582072 2.22 5.99e-05
"ENSGACG00000015936" "groupII-718" "groupII" 11956878 11957074 4.37 7.3e-12
"ENSGACG00000015937" "groupII-718" "groupII" 11956878 11957074 4.37 7.3e-12
"ENSGACG00000015970" "groupII-914" "groupII" 12139595 12139791 2.06 8.55e-05
"ENSGACG00000015996" "groupIX-590" "groupIX" 763434 763630 2.19 1.1e-06
"ENSGACG00000016018" "groupXIV-1088" "groupXIV" 2770764 2770960 4.06 3.66e-08
"ENSGACG00000016021" "groupXIV-1088" "groupXIV" 2770764 2770960 4.06 3.66e-08
"ENSGACG00000016036" "groupXIV-335" "groupXIV" 2917604 2917800 2 9.44e-06
"ENSGACG00000016038" "groupXIV-335" "groupXIV" 2917604 2917800 2 9.44e-06
"ENSGACG00000016068" "groupII-782" "groupII" 13397471 13397667 2.37 2.19e-06
"ENSGACG00000016070" "groupII-782" "groupII" 13397471 13397667 2.37 2.19e-06
"ENSGACG00000016078" "groupIII-2297" "groupIII" 9308188 9308384 2.97 4.44e-05
"ENSGACG00000016149" "groupIX-886" "groupIX" 1709806 1710002 2.36 4.98e-06
"ENSGACG00000016153" "groupIX-886" "groupIX" 1709806 1710002 2.36 4.98e-06
"ENSGACG00000015075" "groupI-3199" "groupI" 25159339 25159535 3.36 8.03e-06
"ENSGACG00000016316" "groupIX-1809" "groupIX" 2448439 2448635 2.59 7.86e-05
"ENSGACG00000016457" "groupII-641" "groupII" 15375625 15375821 2.19 8.09e-06
"ENSGACG00000016468" "groupIII-1413" "groupIII" 10589596 10589792 2.38 5.28e-05
"ENSGACG00000016471" "groupIII-1413" "groupIII" 10589596 10589792 2.38 5.28e-05
"ENSGACG00000016481" "groupII-1157" "groupII" 15450888 15451084 2.83 2.25e-06
"ENSGACG00000016484" "groupII-1157" "groupII" 15450888 15451084 2.83 2.25e-06
"ENSGACG00000016514" "groupXIV-1544" "groupXIV" 4133418 4133614 3 8.93e-05
"ENSGACG00000016516" "groupXIV-1544" "groupXIV" 4133418 4133614 3 8.93e-05
"ENSGACG00000016542" "groupII-2193" "groupII" 16007285 16007481 3.62 1.46e-06
"ENSGACG00000016545" "groupII-2193" "groupII" 16007285 16007481 3.62 1.46e-06
"ENSGACG00000016546" "groupIII-849" "groupIII" 10835700 10835896 3.26 6.51e-09
"ENSGACG00000016620" "groupII-598" "groupII" 16568466 16568662 2.38 2.32e-07
"ENSGACG00000016620" "groupII-1330" "groupII" 16660619 16660815 2.14 9.03e-05
"ENSGACG00000016626" "groupII-1330" "groupII" 16660619 16660815 2.14 9.03e-05
"ENSGACG00000016626" "groupII-598" "groupII" 16568466 16568662 2.38 2.32e-07
"ENSGACG00000016641" "groupIV-2318" "groupIV" 2704911 2705107 3.24 4.53e-06
"ENSGACG00000016642" "groupIV-2318" "groupIV" 2704911 2705107 3.24 4.53e-06
"ENSGACG00000016646" "groupIII-1534" "groupIII" 11163080 11163276 3.64 1.07e-07
"ENSGACG00000016650" "groupIII-1534" "groupIII" 11163080 11163276 3.64 1.07e-07
"ENSGACG00000016674" "groupIII-2123" "groupIII" 11291172 11291368 2.97 4.44e-05
"ENSGACG00000016675" "groupIII-2123" "groupIII" 11291172 11291368 2.97 4.44e-05
"ENSGACG00000016699" "groupII-1394" "groupII" 17522063 17522259 2.89 5.37e-07
"ENSGACG00000016700" "groupII-1394" "groupII" 17522063 17522259 2.89 5.37e-07
"ENSGACG00000016700" "groupII-1815" "groupII" 17573040 17573236 4.45 3.14e-08
"ENSGACG00000016774" "groupIX-1975" "groupIX" 5221874 5222070 2.71 2.84e-05
"ENSGACG00000016775" "groupIX-1975" "groupIX" 5221874 5222070 2.71 2.84e-05
"ENSGACG00000005224" "groupXVIII-847" "groupXVIII" 2056907 2057103 2.7 4.48e-06
"ENSGACG00000016808" "groupIV-2328" "groupIV" 4153370 4153566 3.62 1.46e-06
"ENSGACG00000016810" "groupIV-2328" "groupIV" 4153370 4153566 3.62 1.46e-06
"ENSGACG00000016824" "groupIV-1682" "groupIV" 4439663 4439859 2.57 1.26e-05
"ENSGACG00000005719" "groupXII-1904" "groupXII" 6883799 6883995 2.83 3.34e-05
"ENSGACG00000016829" "groupIV-1682" "groupIV" 4439663 4439859 2.57 1.26e-05
"ENSGACG00000016865" "groupIII-911" "groupIII" 12183749 12183945 2.42 8.52e-06
"ENSGACG00000016908" "groupXIV-583" "groupXIV" 6383955 6384151 2.49 4.32e-06
"ENSGACG00000016910" "groupXIV-583" "groupXIV" 6383955 6384151 2.49 4.32e-06
"ENSGACG00000016931" "groupII-1859" "groupII" 19021947 19022143 3.62 1.46e-06
"ENSGACG00000016936" "groupII-665" "groupII" 19047653 19047849 2.02 3.54e-05
"ENSGACG00000017033" "groupIX-1199" "groupIX" 6005154 6005350 2.57 1.26e-05
"ENSGACG00000017035" "groupIX-1199" "groupIX" 6005154 6005350 2.57 1.26e-05
"ENSGACG00000017039" "groupIX-1573" "groupIX" 6020100 6020296 2.83 9.85e-06
"ENSGACG00000017115" "groupII-991" "groupII" 20440166 20440362 2.49 3.27e-05
"ENSGACG00000017124" "groupIX-741" "groupIX" 6073132 6073328 2.65 1.25e-08
"ENSGACG00000017187" "groupIX-1274" "groupIX" 6547454 6547650 2.57 1.26e-05
"ENSGACG00000017193" "groupIX-1274" "groupIX" 6547454 6547650 2.57 1.26e-05
"ENSGACG00000020869" "groupVII-3238" "groupVII" 27115128 27115324 3.59 1.99e-05
"ENSGACG00000017223" "groupIX-619" "groupIX" 6867399 6867595 2.08 2.54e-05
"ENSGACG00000017225" "groupIX-619" "groupIX" 6867399 6867595 2.08 2.54e-05
"ENSGACG00000017255" "groupIX-2179" "groupIX" 7285566 7285762 3.33 1.84e-06
"ENSGACG00000017287" "groupIII-2356" "groupIII" 13456104 13456300 4.15 3.45e-07
"ENSGACG00000017389" "groupXIV-365" "groupXIV" 7677872 7678068 2.01 1.04e-05
"ENSGACG00000017392" "groupXIV-365" "groupXIV" 7677872 7678068 2.01 1.04e-05
"ENSGACG00000017528" "groupXIV-899" "groupXIV" 8078400 8078596 2.83 2.25e-06
"ENSGACG00000017533" "groupXIV-899" "groupXIV" 8078400 8078596 2.83 2.25e-06
"ENSGACG00000017543" "groupXIV-1454" "groupXIV" 8179693 8179889 2.83 3.34e-05
"ENSGACG00000017543" "groupXIV-1744" "groupXIV" 8173477 8173673 3.21 6.9e-05
"ENSGACG00000017566" "groupXIV-1454" "groupXIV" 8179693 8179889 2.83 3.34e-05
"ENSGACG00000017689" "groupIV-1953" "groupIV" 8599241 8599437 2.86 2.29e-06
"ENSGACG00000017692" "groupIV-1503" "groupIV" 8891164 8891360 3.53 7.91e-09
"ENSGACG00000017739" "groupXIV-1018" "groupXIV" 9141248 9141444 4.4 1.34e-09
"ENSGACG00000017742" "groupXIV-1018" "groupXIV" 9141248 9141444 4.4 1.34e-09
"ENSGACG00000017793" "groupXIV-718" "groupXIV" 9400043 9400239 2.45 1.34e-05
"ENSGACG00000010292" "groupXX-2187" "groupXX" 11809924 11810120 3.71 5.93e-07
"ENSGACG00000017880" "groupIV-3259" "groupIV" 9553007 9553203 3.15 5.69e-05
"ENSGACG00000017881" "groupIV-3259" "groupIV" 9553007 9553203 3.15 5.69e-05
"ENSGACG00000017926" "groupIII-427" "groupIII" 16364241 16364437 2.17 7.41e-07
"ENSGACG00000017932" "groupIX-2189" "groupIX" 8950889 8951085 4.72 2.48e-07
"ENSGACG00000017962" "groupIV-2998" "groupIV" 10619733 10619929 2.78 4.24e-05
"ENSGACG00000017963" "groupIV-2998" "groupIV" 10619733 10619929 2.78 4.24e-05
"ENSGACG00000017966" "groupIV-2998" "groupIV" 10619733 10619929 2.78 4.24e-05
"ENSGACG00000017985" "groupIX-904" "groupIX" 9053612 9053808 2.44 5.78e-07
"ENSGACG00000018016" "groupIV-2293" "groupIV" 10958869 10959065 3.18 6.22e-06
"ENSGACG00000018023" "groupIV-2293" "groupIV" 10958869 10959065 3.18 6.22e-06
"ENSGACG00000018059" "groupXIV-469" "groupXIV" 10798051 10798247 2.12 3.79e-06
"ENSGACG00000018065" "groupIX-563" "groupIX" 9818777 9818973 2.41 7.83e-08
"ENSGACG00000018066" "groupIX-563" "groupIX" 9818777 9818973 2.41 7.83e-08
"ENSGACG00000018081" "groupIV-1707" "groupIV" 11324000 11324196 2.22 5.99e-05
"ENSGACG00000018083" "groupIV-1707" "groupIV" 11324000 11324196 2.22 5.99e-05
"ENSGACG00000018083" "groupIV-1165" "groupIV" 11363203 11363399 2.9 4.93e-09
"ENSGACG00000017128" "groupIV-1907" "groupIV" 5684787 5684983 2.25 8.94e-05
"ENSGACG00000018141" "groupIV-1108" "groupIV" 11704753 11704949 2.24 1.24e-05
"ENSGACG00000018189" "groupXIV-1040" "groupXIV" 12048861 12049057 2.57 1.26e-05
"ENSGACG00000018189" "groupXIV-948" "groupXIV" 12054286 12054482 2.36 3.34e-05
"ENSGACG00000018434" "groupIX-1773" "groupIX" 12207231 12207427 3.07 3.73e-06
"ENSGACG00000006572" "groupXX-1471" "groupXX" 6753251 6753447 3.18 6.22e-06
"ENSGACG00000018490" "groupIV-3038" "groupIV" 14593580 14593776 2.59 7.86e-05
"ENSGACG00000018494" "groupIX-751" "groupIX" 12605150 12605346 2.12 6.05e-06
"ENSGACG00000018497" "groupIX-751" "groupIX" 12605150 12605346 2.12 6.05e-06
"ENSGACG00000018519" "groupIX-1669" "groupIX" 12821554 12821750 2.83 2.25e-06
"ENSGACG00000011803" "groupXX-1514" "groupXX" 12801380 12801576 2.5 3.27e-05
"ENSGACG00000018581" "groupIX-487" "groupIX" 13514885 13515081 3.64 2.08e-15
"ENSGACG00000018583" "groupIX-487" "groupIX" 13514885 13515081 3.64 2.08e-15
"ENSGACG00000005082" "groupX-1314" "groupX" 7716134 7716330 4.66 6.65e-09
"ENSGACG00000018678" "groupIV-1525" "groupIV" 16191683 16191879 2.47 6.21e-06
"ENSGACG00000018679" "groupIV-1525" "groupIV" 16191683 16191879 2.47 6.21e-06
"ENSGACG00000018765" "groupIV-3071" "groupIV" 17655207 17655403 4.34 8.11e-08
"ENSGACG00000018773" "groupIX-2450" "groupIX" 14417048 14417244 3.15 5.69e-05
"ENSGACG00000018783" "groupIX-627" "groupIX" 14478044 14478240 2.3 1.17e-05
"ENSGACG00000018787" "groupIX-627" "groupIX" 14478044 14478240 2.3 1.17e-05
"ENSGACG00000018814" "groupIV-1135" "groupIV" 17949441 17949637 2.3 1.17e-05
"ENSGACG00000018824" "groupIV-2081" "groupIV" 18058642 18058838 2.94 2.94e-06
"ENSGACG00000018826" "groupIV-2081" "groupIV" 18058642 18058838 2.94 2.94e-06
"ENSGACG00000018864" "groupIV-1529" "groupIV" 18714072 18714268 2.39 7.3e-06
"ENSGACG00000018865" "groupIV-1529" "groupIV" 18714072 18714268 2.39 7.3e-06
"ENSGACG00000018923" "groupIV-1730" "groupIV" 19322129 19322325 3.91 7.31e-09
"ENSGACG00000018923" "groupIV-3080" "groupIV" 19478963 19479159 6 9.48e-09
"ENSGACG00000018926" "groupIV-3080" "groupIV" 19478963 19479159 6 9.48e-09
"ENSGACG00000007218" "groupXIII-721" "groupXIII" 6439916 6440112 2.03 5.32e-05
"ENSGACG00000007218" "groupXIII-1242" "groupXIII" 6462171 6462367 2.4 5.43e-06
"ENSGACG00000010317" "groupXX-2187" "groupXX" 11809924 11810120 3.71 5.93e-07
"ENSGACG00000018996" "groupIV-2249" "groupIV" 20044780 20044976 2.4 8.21e-05
"ENSGACG00000018997" "groupIV-2249" "groupIV" 20044780 20044976 2.4 8.21e-05
"ENSGACG00000019001" "groupIV-1441" "groupIV" 20197437 20197633 2.06 8.55e-05
"ENSGACG00000019005" "groupIV-1441" "groupIV" 20197437 20197633 2.06 8.55e-05
"ENSGACG00000019055" "groupVII-638" "groupVII" 2464617 2464813 2.01 1.04e-05
"ENSGACG00000019057" "groupVII-638" "groupVII" 2464617 2464813 2.01 1.04e-05
"ENSGACG00000019097" "groupIX-901" "groupIX" 15400447 15400643 2.5 3.35e-06
"ENSGACG00000019148" "groupIV-2604" "groupIV" 22020488 22020684 2.62 6.68e-05
"ENSGACG00000019150" "groupIV-2604" "groupIV" 22020488 22020684 2.62 6.68e-05
"ENSGACG00000019152" "groupVII-1222" "groupVII" 2888320 2888516 2.99 5.23e-08
"ENSGACG00000019161" "groupVII-1222" "groupVII" 2888320 2888516 2.99 5.23e-08
"ENSGACG00000019162" "groupIX-241" "groupIX" 15594369 15594565 2.46 2.37e-13
"ENSGACG00000019164" "groupIX-241" "groupIX" 15594369 15594565 2.46 2.37e-13
"ENSGACG00000019204" "groupIV-1307" "groupIV" 22502515 22502711 2.91 1.26e-07
"ENSGACG00000019275" "groupVII-2337" "groupVII" 3132440 3132636 3.46 5.18e-06
"ENSGACG00000019310" "groupIX-470" "groupIX" 16431213 16431409 2.49 3.42e-10
"ENSGACG00000019310" "groupIX-2476" "groupIX" 16437785 16437981 4.15 3.45e-07
"ENSGACG00000019311" "groupIV-3759" "groupIV" 23865357 23865553 5.03 6.7e-07
"ENSGACG00000019317" "groupIX-470" "groupIX" 16431213 16431409 2.49 3.42e-10
"ENSGACG00000019317" "groupIX-2476" "groupIX" 16437785 16437981 4.15 3.45e-07
"ENSGACG00000019383" "groupIV-3115" "groupIV" 24642337 24642533 3.03 2.02e-05
"ENSGACG00000019386" "groupIV-3115" "groupIV" 24642337 24642533 3.03 2.02e-05
"ENSGACG00000019394" "groupIX-1578" "groupIX" 17082149 17082345 2.55 4.69e-05
"ENSGACG00000019407" "groupIX-1006" "groupIX" 17327123 17327319 2.49 4.32e-06
"ENSGACG00000019442" "groupIX-2084" "groupIX" 17460200 17460396 3.3 1.76e-05
"ENSGACG00000019452" "groupIX-1248" "groupIX" 17680018 17680214 3.07 2.44e-07
"ENSGACG00000019462" "groupIX-1248" "groupIX" 17680018 17680214 3.07 2.44e-07
"ENSGACG00000019476" "groupIX-2290" "groupIX" 17784538 17784734 3.18 2.75e-05
"ENSGACG00000019477" "groupIX-2290" "groupIX" 17784538 17784734 3.18 2.75e-05
"ENSGACG00000019528" "groupVII-1931" "groupVII" 5945008 5945204 2.14 9.03e-05
"ENSGACG00000019531" "groupIX-634" "groupIX" 18042526 18042722 2.46 1.61e-07
"ENSGACG00000016932" "groupII-1859" "groupII" 19021947 19022143 3.62 1.46e-06
"ENSGACG00000019609" "groupIV-2183" "groupIV" 26546125 26546321 2.94 3.29e-06
"ENSGACG00000019611" "groupIV-2183" "groupIV" 26546125 26546321 2.94 3.29e-06
"ENSGACG00000019644" "groupIV-2379" "groupIV" 27927240 27927436 2.41 8.36e-05
"ENSGACG00000019672" "groupVII-898" "groupVII" 7004400 7004596 2.07 3.33e-05
"ENSGACG00000019677" "groupVII-898" "groupVII" 7004400 7004596 2.07 3.33e-05
"ENSGACG00000019677" "groupVII-2469" "groupVII" 7011233 7011429 3.78 3.67e-08
"ENSGACG00000017110" "groupII-991" "groupII" 20440166 20440362 2.49 3.27e-05
"ENSGACG00000019707" "groupIX-1591" "groupIX" 18856196 18856392 2.83 8.65e-06
"ENSGACG00000019707" "groupIX-1429" "groupIX" 18873927 18874123 2.19 4.55e-05
"ENSGACG00000019713" "groupIX-1591" "groupIX" 18856196 18856392 2.83 8.65e-06
"ENSGACG00000019713" "groupIX-1429" "groupIX" 18873927 18874123 2.19 4.55e-05
"ENSGACG00000019741" "groupIV-2644" "groupIV" 29619670 29619866 3.46 5.18e-06
"ENSGACG00000019742" "groupIV-2644" "groupIV" 29619670 29619866 3.46 5.18e-06
"ENSGACG00000014928" "scaffold_74-36" "scaffold_74" 217696 217892 2.28 8.06e-05
"ENSGACG00000019783" "groupIV-3135" "groupIV" 29962523 29962719 4.48 1.13e-06
"ENSGACG00000019785" "groupIV-3135" "groupIV" 29962523 29962719 4.48 1.13e-06
"ENSGACG00000019818" "groupIX-1256" "groupIX" 19637156 19637352 2.2 4.02e-05
"ENSGACG00000019820" "groupIV-1317" "groupIV" 30593972 30594168 2.83 1.45e-08
"ENSGACG00000019843" "groupIV-1021" "groupIV" 30770666 30770862 2.65 4.76e-07
"ENSGACG00000019843" "groupIV-2617" "groupIV" 30775749 30775945 2.41 8.36e-05
"ENSGACG00000019878" "groupIX-671" "groupIX" 19889436 19889632 2.04 8.02e-05
"ENSGACG00000019935" "groupVII-1740" "groupVII" 8695868 8696064 3.25 9.34e-08
"ENSGACG00000019947" "groupVII-776" "groupVII" 8969631 8969827 2.62 9.31e-09
"ENSGACG00000020010" "groupIX-1545" "groupIX" 20176786 20176982 2.41 8.36e-05
"ENSGACG00000020011" "groupIX-1545" "groupIX" 20176786 20176982 2.41 8.36e-05
"ENSGACG00000020175" "groupVII-1479" "groupVII" 12774259 12774455 2.04 8.02e-05
"ENSGACG00000020183" "groupVII-2833" "groupVII" 12998119 12998315 3.15 5.69e-05
"ENSGACG00000020185" "groupVII-2833" "groupVII" 12998119 12998315 3.15 5.69e-05
"ENSGACG00000020188" "groupVII-1012" "groupVII" 13122378 13122574 2.03 1.08e-05
"ENSGACG00000020216" "groupVII-1408" "groupVII" 14215959 14216155 2.18 6.01e-05
"ENSGACG00000020217" "groupVII-1408" "groupVII" 14215959 14216155 2.18 6.01e-05
"ENSGACG00000020218" "groupVII-1408" "groupVII" 14215959 14216155 2.18 6.01e-05
"ENSGACG00000020237" "groupVII-907" "groupVII" 14791079 14791275 2.02 4.4e-05
"ENSGACG00000020239" "groupVII-907" "groupVII" 14791079 14791275 2.02 4.4e-05
"ENSGACG00000020259" "groupVII-1048" "groupVII" 15002798 15002994 2.24 7.79e-06
"ENSGACG00000020273" "groupVII-1420" "groupVII" 15394526 15394722 3.27 5.31e-09
"ENSGACG00000020274" "groupVII-1420" "groupVII" 15394526 15394722 3.27 5.31e-09
"ENSGACG00000008224" "groupI-927" "groupI" 6908548 6908744 2.34 8.84e-07
"ENSGACG00000020361" "groupVII-2443" "groupVII" 17456850 17457046 2.55 4.69e-05
"ENSGACG00000020362" "groupVII-2443" "groupVII" 17456850 17457046 2.55 4.69e-05
"ENSGACG00000020385" "groupVII-3470" "groupVII" 17813402 17813598 4.25 4.89e-06
"ENSGACG00000020495" "groupVII-3065" "groupVII" 19262262 19262458 3.6 9.64e-06
"ENSGACG00000020497" "groupVII-3065" "groupVII" 19262262 19262458 3.6 9.64e-06
"ENSGACG00000020571" "groupVII-1879" "groupVII" 20391601 20391797 2.75 1.69e-06
"ENSGACG00000020578" "groupVII-3501" "groupVII" 20582757 20582953 3.21 6.9e-05
"ENSGACG00000020580" "groupVII-3501" "groupVII" 20582757 20582953 3.21 6.9e-05
"ENSGACG00000020599" "groupVII-1198" "groupVII" 20939383 20939579 2.09 3.82e-05
"ENSGACG00000020600" "groupVII-1198" "groupVII" 20939383 20939579 2.09 3.82e-05
"ENSGACG00000020611" "groupVII-1105" "groupVII" 21405308 21405504 2.12 6.33e-05
"ENSGACG00000020612" "groupVII-1105" "groupVII" 21405308 21405504 2.12 6.33e-05
"ENSGACG00000020656" "groupVII-668" "groupVII" 21967569 21967765 2.47 2.59e-09
"ENSGACG00000020657" "groupVII-668" "groupVII" 21967569 21967765 2.47 2.59e-09
"ENSGACG00000004679" "groupXVIII-1229" "groupXVIII" 1275698 1275894 5.3 3.96e-09
"ENSGACG00000020711" "groupVII-2142" "groupVII" 22749694 22749890 3.78 2.85e-08
"ENSGACG00000020712" "groupVII-2142" "groupVII" 22749694 22749890 3.78 2.85e-08
"ENSGACG00000020743" "groupVII-1031" "groupVII" 23847916 23848112 2.2 1.21e-05
"ENSGACG00000020744" "groupVII-1031" "groupVII" 23847916 23848112 2.2 1.21e-05
"ENSGACG00000020771" "groupVII-717" "groupVII" 24326324 24326520 2.14 2.44e-06
"ENSGACG00000020773" "groupVII-3564" "groupVII" 24535340 24535536 3.21 6.9e-05
"ENSGACG00000020868" "groupVII-3238" "groupVII" 27115128 27115324 3.59 1.99e-05
"ENSGACG00000020870" "groupVII-3238" "groupVII" 27115128 27115324 3.59 1.99e-05
"ENSGACG00000005517" "groupXVIII-1557" "groupXVIII" 2578836 2579032 3.36 8.03e-06
