"ensembl_gene_id" "peak" "chr" "start" "end" "fc" "p"
"ENSMUSG00000049502" "chr16-1222" "chr16" 35939610 35939764 2.87 6.29e-05
"ENSMUSG00000049532" "chr14-315" "chr14" 52924909 52925069 2.94 7.64e-07
"ENSMUSG00000049532" "chr14-356" "chr14" 52958639 52958799 2.74 1.69e-06
"ENSMUSG00000049538" "chr13-1662" "chr13" 70852923 70853083 5.39 1.24e-07
"ENSMUSG00000049539" "chr13-1096" "chr13" 23855050 23855210 3.03 3.73e-06
"ENSMUSG00000049577" "chr8-2211" "chr8" 124849270 124849424 3.33 1.85e-06
"ENSMUSG00000049583" "chr7-1911" "chr7" 95121886 95122040 4.9 7.25e-08
"ENSMUSG00000049583" "chr7-3545" "chr7" 94733925 94734085 4.04 4.89e-06
"ENSMUSG00000049643" "chr7-1330" "chr7" 28376118 28376278 3.88 7.31e-09
"ENSMUSG00000049686" "chr5-894" "chr5" 123464634 123464794 2.37 3.79e-05
"ENSMUSG00000049699" "chr9-2839" "chr9" 108893000 108893160 3.67 3.91e-07
"ENSMUSG00000049744" "chr2-839" "chr2" 43639155 43639315 2.31 2.57e-05
"ENSMUSG00000049792" "chr12-367" "chr12" 112932740 112932900 2.05 8.02e-05
"ENSMUSG00000049807" "chr11-2395" "chr11" 97299964 97300118 2.72 3.86e-05
"ENSMUSG00000049872" "chr10-3695" "chr10" 33812167 33812327 5.14 6.7e-07
"ENSMUSG00000049878" "chr4-344" "chr4" 120887887 120888047 3.47 1.66e-10
"ENSMUSG00000049928" "chr11-3185" "chr11" 67430204 67430358 4.42 1.3e-05
"ENSMUSG00000049928" "chr11-3264" "chr11" 67482442 67482602 3.53 1.99e-05
"ENSMUSG00000049939" "chr6-1399" "chr6" 28733449 28733603 2.72 8.43e-05
"ENSMUSG00000049952" "chr7-2228" "chr7" 4716468 4716628 3.53 1.99e-05
"ENSMUSG00000050121" "chr19-832" "chr19" 41155998 41156158 4.26 8.11e-08
"ENSMUSG00000050179" "chr3-209" "chr3" 106904330 106904490 2.01 1.57e-05
"ENSMUSG00000050222" "chr14-458" "chr14" 58153582 58153742 2.3 1.74e-05
"ENSMUSG00000050243" "chr13-1538" "chr13" 20132590 20132750 7.71 3.87e-09
"ENSMUSG00000050295" "chr13-345" "chr13" 31899805 31899959 2.14 6.74e-05
"ENSMUSG00000050312" "chr16-207" "chr16" 62786741 62786901 2.43 2.06e-06
"ENSMUSG00000050315" "chr3-2807" "chr3" 122767717 122767877 3.04 1.45e-05
"ENSMUSG00000050334" "chr13-967" "chr13" 83874296 83874456 5.88 5.97e-11
"ENSMUSG00000050334" "chr13-1941" "chr13" 83880891 83881051 6.12 3.57e-09
"ENSMUSG00000050334" "chr13-116" "chr13" 83856596 83856756 2.25 4.22e-09
"ENSMUSG00000050334" "chr13-631" "chr13" 83863781 83863941 2.15 9.03e-05
"ENSMUSG00000050379" "chrX-213" "chrX" 34443667 34443827 2.39 5.58e-05
"ENSMUSG00000050439" "chr15-1210" "chr15" 80445953 80446113 3.03 3.73e-06
"ENSMUSG00000050439" "chr15-1691" "chr15" 80366790 80366950 2.66 9.4e-05
"ENSMUSG00000050530" "chr2-3081" "chr2" 3072730 3072890 3.06 5.69e-05
"ENSMUSG00000050549" "chr3-2026" "chr3" 127617263 127617423 4.41 1.82e-08
"ENSMUSG00000050549" "chr3-2025" "chr3" 127571407 127571567 3.82 1.4e-06
"ENSMUSG00000050555" "chr9-1124" "chr9" 35366605 35366765 4.99 8.07e-10
"ENSMUSG00000050556" "chr2-2703" "chr2" 166957635 166957795 5.69 3.46e-10
"ENSMUSG00000050565" "chr1-1171" "chr1" 157888152 157888312 2.26 8.94e-05
"ENSMUSG00000050587" "chr2-399" "chr2" 97307923 97308083 2.02 2.07e-06
"ENSMUSG00000050587" "chr2-525" "chr2" 97306627 97306787 2.12 8.66e-05
"ENSMUSG00000050587" "chr2-3838" "chr2" 97548179 97548339 3.31 1.76e-05
"ENSMUSG00000050592" "chr2-290" "chr2" 31944160 31944314 2.27 8.53e-07
"ENSMUSG00000050600" "chr2-1034" "chr2" 174424725 174424885 2.01 8.02e-05
"ENSMUSG00000050604" "chr6-270" "chr6" 119798284 119798444 2.57 1.26e-07
"ENSMUSG00000050621" "chr9-931" "chr9" 114933106 114933266 3.16 7.98e-08
"ENSMUSG00000050821" "chr16-1160" "chr16" 20700225 20700379 3.11 9.47e-05
"ENSMUSG00000050824" "chr17-1632" "chr17" 25700596 25700750 3 9.44e-06
"ENSMUSG00000050852" "chr11-130" "chr11" 33063421 33063581 2.17 3.36e-07
"ENSMUSG00000050875" "chr18-438" "chr18" 59221923 59222083 2.83 1.18e-07
"ENSMUSG00000050919" "chr13-1066" "chr13" 99962507 99962667 3.55 1.46e-06
"ENSMUSG00000050919" "chr13-1318" "chr13" 99919364 99919524 3.18 1.76e-05
"ENSMUSG00000050945" "chr18-1228" "chr18" 5335088 5335248 3.97 1.4e-06
"ENSMUSG00000050947" "chr3-1491" "chr3" 107997816 107997970 3.4 3.83e-06
"ENSMUSG00000050989" "chr4-1033" "chr4" 134108311 134108471 2.64 1.77e-05
"ENSMUSG00000051022" "chr5-1174" "chr5" 40034743 40034903 2.3 1.17e-05
"ENSMUSG00000051029" "chr13-760" "chr13" 33177371 33177531 2.54 3.27e-05
"ENSMUSG00000051034" "chr5-250" "chr5" 130176057 130176217 2.03 3.54e-05
"ENSMUSG00000051036" "chr3-629" "chr3" 87862553 87862713 2.2 4.02e-05
"ENSMUSG00000051067" "chr10-1545" "chr10" 80309027 80309181 3.31 2.8e-05
"ENSMUSG00000051177" "chr2-2982" "chr2" 134822860 134823020 4.11 3.45e-07
"ENSMUSG00000051219" "chr4-2439" "chr4" 124262143 124262297 3.4 5.87e-05
"ENSMUSG00000051234" "chr9-2127" "chr9" 96433245 96433405 3.43 5.18e-06
"ENSMUSG00000051243" "chr9-711" "chr9" 58023625 58023785 2.82 4.45e-07
"ENSMUSG00000051243" "chr9-1486" "chr9" 58023132 58023292 2.49 6.21e-06
"ENSMUSG00000051285" "chr1-1314" "chr1" 7129551 7129711 2.26 5.99e-05
"ENSMUSG00000051285" "chr1-1939" "chr1" 7094908 7095068 6.37 5.59e-10
"ENSMUSG00000051319" "chr2-1379" "chr2" 127614792 127614952 2.49 6.21e-06
"ENSMUSG00000051329" "chr2-722" "chr2" 90519580 90519740 2.74 1.69e-06
"ENSMUSG00000051335" "chr13-356" "chr13" 43325405 43325565 2.1 7.93e-06
"ENSMUSG00000051351" "chr4-1207" "chr4" 135842011 135842171 4.26 8.11e-08
"ENSMUSG00000051355" "chr11-2195" "chr11" 22787171 22787325 5.17 1.39e-08
"ENSMUSG00000051373" "chr2-290" "chr2" 31944160 31944314 2.27 8.53e-07
"ENSMUSG00000051375" "chr18-672" "chr18" 38306378 38306538 2.6 2.4e-06
"ENSMUSG00000051375" "chr18-609" "chr18" 38344677 38344837 2.39 5.58e-05
"ENSMUSG00000051375" "chr18-608" "chr18" 38318640 38318800 2.6 1.26e-05
"ENSMUSG00000051375" "chr18-1659" "chr18" 38367756 38367916 2.66 9.4e-05
"ENSMUSG00000051375" "chr18-1656" "chr18" 38313023 38313183 5.63 1.24e-07
"ENSMUSG00000051375" "chr18-1433" "chr18" 38313430 38313590 3.06 5.69e-05
"ENSMUSG00000051375" "chr18-610" "chr18" 38374859 38375019 2.16 6.01e-05
"ENSMUSG00000051379" "chr2-1017" "chr2" 140496283 140496443 3.05 4.54e-09
"ENSMUSG00000051379" "chr2-4653" "chr2" 140495194 140495354 3.06 5.69e-05
"ENSMUSG00000051403" "chr7-144" "chr7" 20147595 20147755 2.31 3.1e-07
"ENSMUSG00000051435" "chr4-640" "chr4" 141508601 141508761 2.2 8.09e-06
"ENSMUSG00000051435" "chr4-1591" "chr4" 141452141 141452301 3.04 1.45e-05
"ENSMUSG00000051495" "chr8-699" "chr8" 129061500 129061660 2.48 8.32e-07
"ENSMUSG00000051495" "chr8-879" "chr8" 129090933 129091093 2.45 2.99e-06
"ENSMUSG00000051495" "chr8-1514" "chr8" 129185455 129185615 3.04 1.45e-05
"ENSMUSG00000051495" "chr8-1907" "chr8" 129107042 129107202 2.75 3.34e-05
"ENSMUSG00000051510" "chr11-1038" "chr11" 120486562 120486722 2.17 5.43e-06
"ENSMUSG00000051518" "chr15-1209" "chr15" 80109587 80109747 4.3 9.98e-11
"ENSMUSG00000051578" "chr8-3360" "chr8" 106900189 106900349 3.86 1.99e-05
"ENSMUSG00000051735" "chr7-3875" "chr7" 29581146 29581306 3.23 6.9e-05
"ENSMUSG00000051788" "chr3-376" "chr3" 104861705 104861865 2.4 7.3e-06
"ENSMUSG00000051790" "chr11-1081" "chr11" 69651378 69651538 2.47 4.32e-06
"ENSMUSG00000051805" "chr13-1920" "chr13" 69681127 69681287 3.67 7.63e-05
"ENSMUSG00000051864" "chr15-1951" "chr15" 86058483 86058637 6.47 3.99e-10
"ENSMUSG00000051951" "chr1-4268" "chr1" 3381707 3381867 4.9 3.4e-06
"ENSMUSG00000052013" "chr16-852" "chr16" 45351074 45351228 2.72 8.43e-05
"ENSMUSG00000052040" "chr7-1143" "chr7" 71050919 71051079 2.67 4.68e-06
"ENSMUSG00000052105" "chr17-1297" "chr17" 66675582 66675742 3.08 2.51e-07
"ENSMUSG00000052146" "chr17-827" "chr17" 27779485 27779645 2.2 4.02e-05
"ENSMUSG00000052222" "chr2-1506" "chr2" 30114552 30114706 2.72 1.77e-05
"ENSMUSG00000052298" "chr11-1245" "chr11" 54589684 54589844 2.31 2.57e-05
"ENSMUSG00000052310" "chr3-57" "chr3" 90052230 90052390 2.06 1.32e-08
"ENSMUSG00000052336" "chr9-1944" "chr9" 119963604 119963764 3.82 1.4e-06
"ENSMUSG00000052387" "chr19-692" "chr19" 23004217 23004377 2.4 8.21e-05
"ENSMUSG00000052387" "chr19-819" "chr19" 22522610 22522770 3.18 3.05e-07
"ENSMUSG00000052423" "chr1-1296" "chr1" 173192640 173192800 2.26 8.94e-05
"ENSMUSG00000052435" "chr14-940" "chr14" 55331525 55331679 3.7 2.09e-06
"ENSMUSG00000052446" "chr8-277" "chr8" 74474575 74474735 2.1 7.93e-06
"ENSMUSG00000052450" "chr16-476" "chr16" 77421371 77421531 2.08 5.75e-05
"ENSMUSG00000052512" "chr7-1245" "chr7" 56778029 56778189 2.79 6.42e-06
"ENSMUSG00000052512" "chr7-1244" "chr7" 56503253 56503413 2.16 6.01e-05
"ENSMUSG00000052525" "chr17-360" "chr17" 71948314 71948474 2.16 2.67e-05
"ENSMUSG00000052525" "chr17-1303" "chr17" 71965197 71965357 2.75 3.34e-05
"ENSMUSG00000052534" "chr1-856" "chr1" 170360311 170360471 2.31 2.57e-05
"ENSMUSG00000052544" "chr3-1792" "chr3" 153104241 153104401 4.41 1.13e-06
"ENSMUSG00000052565" "chr13-711" "chr13" 23648398 23648558 2.79 6.42e-06
"ENSMUSG00000052566" "chr8-672" "chr8" 87510248 87510408 2.35 7.3e-06
"ENSMUSG00000052572" "chr7-2669" "chr7" 98698400 98698554 6.35 9.43e-08
"ENSMUSG00000052572" "chr7-827" "chr7" 98238337 98238497 2.43 2.06e-06
"ENSMUSG00000052572" "chr7-1772" "chr7" 99383575 99383735 2.77 2.45e-05
"ENSMUSG00000052572" "chr7-2687" "chr7" 98390616 98390776 4.59 2.48e-07
"ENSMUSG00000052572" "chr7-3077" "chr7" 99104575 99104735 3.18 1.76e-05
"ENSMUSG00000052572" "chr7-2686" "chr7" 98227366 98227526 6.37 5.59e-10
"ENSMUSG00000052581" "chr6-2020" "chr6" 79970508 79970668 4.04 4.89e-06
"ENSMUSG00000052584" "chr14-1389" "chr14" 77026267 77026427 2.66 9.4e-05
"ENSMUSG00000052613" "chr10-535" "chr10" 72561944 72562104 2.2 4.02e-05
"ENSMUSG00000052629" "chr7-2358" "chr7" 85742730 85742890 4.55 1.82e-08
"ENSMUSG00000052681" "chr10-298" "chr10" 117343552 117343712 2.2 2.42e-06
"ENSMUSG00000052681" "chr10-417" "chr10" 117342973 117343133 2.1 5.3e-06
"ENSMUSG00000052698" "chr9-1374" "chr9" 67397891 67398045 3.13 2.96e-06
"ENSMUSG00000052713" "chr18-403" "chr18" 55147986 55148146 2.02 5.32e-05
"ENSMUSG00000052713" "chr18-1971" "chr18" 54975365 54975525 5.39 1.24e-07
"ENSMUSG00000052726" "chr1-1663" "chr1" 142557610 142557770 3.21 1.17e-06
"ENSMUSG00000052726" "chr1-3361" "chr1" 142388755 142388915 18.36 6.06e-17
"ENSMUSG00000052727" "chr13-2363" "chr13" 100237969 100238129 8.08 4.8e-10
"ENSMUSG00000052794" "chr8-100" "chr8" 74967883 74968043 2.09 1.06e-06
"ENSMUSG00000052812" "chr12-2640" "chr12" 4998712 4998872 3.06 5.69e-05
"ENSMUSG00000052837" "chr8-672" "chr8" 87510248 87510408 2.35 7.3e-06
"ENSMUSG00000052865" "chr2-1702" "chr2" 65683901 65684061 2.75 3.34e-05
"ENSMUSG00000052865" "chr2-2528" "chr2" 65734591 65734751 5.33 1.92e-09
"ENSMUSG00000052889" "chr7-2296" "chr7" 129539345 129539499 4.08 1.69e-08
"ENSMUSG00000052889" "chr7-1173" "chr7" 129718457 129718617 4.77 6.28e-11
"ENSMUSG00000052920" "chr19-190" "chr19" 31157006 31157166 2.28 1.56e-06
"ENSMUSG00000052921" "chr11-920" "chr11" 68753467 68753627 2.32 3.79e-05
"ENSMUSG00000052928" "chr18-1184" "chr18" 75681403 75681557 4.36 1.69e-06
"ENSMUSG00000052928" "chr18-1477" "chr18" 75691089 75691243 3.23 1.33e-05
"ENSMUSG00000052928" "chr18-714" "chr18" 75726615 75726775 2.54 3.27e-05
"ENSMUSG00000052928" "chr18-1544" "chr18" 75594741 75594901 2.75 3.34e-05
"ENSMUSG00000052942" "chr19-1275" "chr19" 28648267 28648427 4.41 1.13e-06
"ENSMUSG00000053004" "chr6-672" "chr6" 114355428 114355588 3.14 2.1e-08
"ENSMUSG00000053049" "chr7-3578" "chr7" 103939093 103939253 4.9 3.4e-06
"ENSMUSG00000053110" "chr9-2072" "chr9" 7934503 7934657 2.97 4.38e-06
"ENSMUSG00000053113" "chr11-2950" "chr11" 117826582 117826736 3.06 4.39e-05
"ENSMUSG00000053113" "chr11-2076" "chr11" 117826264 117826424 2.75 3.34e-05
"ENSMUSG00000053166" "chr2-5816" "chr2" 165091533 165091693 3.23 6.9e-05
"ENSMUSG00000053244" "chr8-321" "chr8" 126408532 126408692 2.33 3.39e-06
"ENSMUSG00000053244" "chr8-1499" "chr8" 126415139 126415299 2.61 6.68e-05
"ENSMUSG00000053253" "chr14-1643" "chr14" 105676298 105676458 4.41 1.82e-08
"ENSMUSG00000053253" "chr14-1578" "chr14" 105653838 105653992 3.63 1.58e-05
"ENSMUSG00000053289" "chr9-1834" "chr9" 52879989 52880143 6.13 2.6e-09
"ENSMUSG00000053291" "chr7-1689" "chr7" 27964223 27964383 3.31 1.76e-05
"ENSMUSG00000053310" "chr9-540" "chr9" 37353480 37353634 2.31 1.15e-05
"ENSMUSG00000053317" "chr4-514" "chr4" 47487319 47487479 2.37 3.79e-05
"ENSMUSG00000053337" "chr5-1405" "chr5" 33972708 33972868 3.03 3.73e-06
"ENSMUSG00000053375" "chr17-1459" "chr17" 87337106 87337266 3.15 4.53e-06
"ENSMUSG00000053411" "chr15-459" "chr15" 79757861 79758021 2.06 2.54e-05
"ENSMUSG00000053414" "chr16-1547" "chr16" 90402074 90402234 5.14 6.7e-07
"ENSMUSG00000053475" "chr2-4354" "chr2" 51890385 51890545 4.41 1.13e-06
"ENSMUSG00000053477" "chr18-122" "chr18" 69754612 69754772 2.11 1.01e-07
"ENSMUSG00000053477" "chr18-493" "chr18" 69758735 69758895 2.2 1.21e-05
"ENSMUSG00000053477" "chr18-632" "chr18" 69738981 69739141 2.63 3.37e-06
"ENSMUSG00000053477" "chr18-777" "chr18" 69745039 69745199 2.15 9.03e-05
"ENSMUSG00000053477" "chr18-578" "chr18" 69757515 69757675 2.6 2.4e-06
"ENSMUSG00000053477" "chr18-842" "chr18" 69663985 69664145 2.64 1.77e-05
"ENSMUSG00000053477" "chr18-1200" "chr18" 69790124 69790284 3.31 3.55e-07
"ENSMUSG00000053477" "chr18-932" "chr18" 69629770 69629930 4.41 1.82e-08
"ENSMUSG00000053477" "chr18-1344" "chr18" 69617937 69618097 3.43 5.18e-06
"ENSMUSG00000053528" "chr7-2651" "chr7" 90203906 90204060 5.79 1.61e-08
"ENSMUSG00000053536" "chr19-190" "chr19" 31157006 31157166 2.28 1.56e-06
"ENSMUSG00000053550" "chr7-856" "chr7" 4795746 4795906 2.62 6.49e-07
"ENSMUSG00000053553" "chr5-2128" "chr5" 139930191 139930345 6.13 2.6e-09
"ENSMUSG00000053580" "chr11-6363" "chr11" 105621578 105621738 2.94 4.44e-05
"ENSMUSG00000053581" "chr5-551" "chr5" 139960701 139960861 2.42 5.78e-07
"ENSMUSG00000053615" "chr2-2070" "chr2" 125331762 125331922 2.67 4.68e-06
"ENSMUSG00000053641" "chr9-718" "chr9" 64658669 64658829 2.33 2.3e-06
"ENSMUSG00000053716" "chr9-2468" "chr9" 106286294 106286448 3.03 2.03e-05
"ENSMUSG00000053716" "chr9-1085" "chr9" 106305500 106305660 2.49 6.21e-06
"ENSMUSG00000053846" "chr18-1067" "chr18" 75071137 75071297 2.66 9.4e-05
"ENSMUSG00000053906" "chr11-1038" "chr11" 120486562 120486722 2.17 5.43e-06
"ENSMUSG00000054008" "chr18-1698" "chr18" 60881969 60882129 3.31 1.76e-05
"ENSMUSG00000054074" "chr2-1520" "chr2" 17968052 17968212 3.49 1.04e-07
"ENSMUSG00000054115" "chr15-1136" "chr15" 9061164 9061324 5.14 1.02e-08
"ENSMUSG00000054199" "chr3-1689" "chr3" 88638871 88639031 3.67 7.63e-05
"ENSMUSG00000054237" "chr19-245" "chr19" 38338671 38338831 2.13 7.93e-06
"ENSMUSG00000054237" "chr19-391" "chr19" 38299342 38299502 2.71 3.3e-07
"ENSMUSG00000054237" "chr19-1290" "chr19" 38312572 38312732 3.31 1.76e-05
"ENSMUSG00000054263" "chr15-1764" "chr15" 7068142 7068302 4.04 4.89e-06
"ENSMUSG00000054280" "chr5-517" "chr5" 33128502 33128662 2.32 6.65e-07
"ENSMUSG00000054302" "chr12-13" "chr12" 55797560 55797720 2 8.41e-07
"ENSMUSG00000054364" "chr12-251" "chr12" 8507064 8507224 2.05 8.02e-05
"ENSMUSG00000054387" "chr1-626" "chr1" 134922105 134922265 2.25 7.91e-06
"ENSMUSG00000054391" "chr14-530" "chr14" 100683057 100683211 2.1 3.79e-05
"ENSMUSG00000054391" "chr14-1006" "chr14" 100623879 100624039 3.31 1.76e-05
"ENSMUSG00000054418" "chr11-2765" "chr11" 117488927 117489087 3.25 4.53e-06
"ENSMUSG00000054556" "chr6-1495" "chr6" 17120189 17120349 2.61 6.68e-05
"ENSMUSG00000054622" "chr5-216" "chr5" 152171627 152171787 2.08 3.19e-07
"ENSMUSG00000054640" "chr17-1060" "chr17" 81937684 81937838 3.54 7.18e-08
"ENSMUSG00000054676" "chr7-3934" "chr7" 38974353 38974513 4.11 3.45e-07
"ENSMUSG00000054708" "chr10-439" "chr10" 81090548 81090708 2.39 2.06e-06
"ENSMUSG00000054728" "chr13-562" "chr13" 43011671 43011831 2.2 2.69e-05
"ENSMUSG00000054728" "chr13-849" "chr13" 42916486 42916646 5.29 3.05e-11
"ENSMUSG00000054733" "chr14-398" "chr14" 65035398 65035558 2.6 4.63e-07
"ENSMUSG00000054733" "chr14-500" "chr14" 65036867 65037027 2.43 1.56e-05
"ENSMUSG00000054733" "chr14-542" "chr14" 65001342 65001502 2.94 2e-07
"ENSMUSG00000054733" "chr14-1080" "chr14" 64978693 64978853 7.35 1.6e-12
"ENSMUSG00000054733" "chr14-1206" "chr14" 65005884 65006044 3.43 5.18e-06
"ENSMUSG00000054752" "chr4-560" "chr4" 53644402 53644562 2.24 3.6e-06
"ENSMUSG00000054808" "chr7-2079" "chr7" 29707699 29707853 2.87 6.29e-05
"ENSMUSG00000054808" "chr7-445" "chr7" 29688277 29688437 2.62 6.49e-07
"ENSMUSG00000054836" "chr9-118" "chr9" 110207391 110207551 2.57 9.51e-10
"ENSMUSG00000054836" "chr9-2463" "chr9" 110175973 110176133 2.94 4.44e-05
"ENSMUSG00000054863" "chr15-392" "chr15" 87375505 87375665 2.89 1.08e-08
"ENSMUSG00000054920" "chr5-442" "chr5" 65567208 65567368 2.2 1.1e-06
"ENSMUSG00000054934" "chr10-1025" "chr10" 115840628 115840788 2.64 1.77e-05
"ENSMUSG00000054976" "chr1-164" "chr1" 81073402 81073562 2.15 1.03e-07
"ENSMUSG00000055010" "chr11-3604" "chr11" 23969925 23970085 3.67 7.63e-05
"ENSMUSG00000055013" "chr1-269" "chr1" 91473662 91473822 2.29 7.91e-06
"ENSMUSG00000055022" "chr15-1347" "chr15" 91881248 91881408 4.41 1.82e-08
"ENSMUSG00000055053" "chr10-781" "chr10" 80865840 80865994 2.85 1.33e-05
"ENSMUSG00000055053" "chr10-1895" "chr10" 80885358 80885512 9.08 3.69e-13
"ENSMUSG00000055102" "chr7-2486" "chr7" 50862642 50862796 8.85 6.12e-09
"ENSMUSG00000055116" "chr7-993" "chr7" 120283366 120283526 2.6 2.4e-06
"ENSMUSG00000055116" "chr7-1960" "chr7" 120284183 120284343 4.55 1.82e-08
"ENSMUSG00000055138" "chr3-2037" "chr3" 137226856 137227016 3.82 1.4e-06
"ENSMUSG00000055148" "chr8-729" "chr8" 74847091 74847251 2.74 1.69e-06
"ENSMUSG00000055200" "chr7-2515" "chr7" 28259341 28259501 3.31 1.76e-05
"ENSMUSG00000055204" "chr5-2149" "chr5" 90712388 90712548 2.66 9.4e-05
"ENSMUSG00000055254" "chr13-1032" "chr13" 59173891 59174051 3.57 3.89e-07
"ENSMUSG00000055254" "chr13-1031" "chr13" 59173035 59173195 2.94 1.14e-05
"ENSMUSG00000055254" "chr13-1436" "chr13" 59142015 59142175 2.66 9.4e-05
"ENSMUSG00000055323" "chr7-839" "chr7" 133920107 133920267 2.57 1.7e-06
"ENSMUSG00000055341" "chr13-301" "chr13" 67407509 67407669 2.87 5.9e-07
"ENSMUSG00000055421" "chr14-334" "chr14" 94112677 94112837 2.55 4.63e-07
"ENSMUSG00000055421" "chr14-1398" "chr14" 93467104 93467264 3.06 5.69e-05
"ENSMUSG00000055471" "chr17-1446" "chr17" 72392406 72392566 4.11 3.45e-07
"ENSMUSG00000055531" "chr10-1465" "chr10" 116814672 116814832 3.43 5.18e-06
"ENSMUSG00000055538" "chr14-788" "chr14" 26559522 26559676 2.72 1.77e-05
"ENSMUSG00000055538" "chr14-786" "chr14" 26587087 26587247 2.61 6.68e-05
"ENSMUSG00000055553" "chr8-370" "chr8" 73047278 73047438 2.31 4.54e-07
"ENSMUSG00000055612" "chr2-987" "chr2" 72314006 72314166 2.32 3.79e-05
"ENSMUSG00000055670" "chr11-2378" "chr11" 72754318 72754478 20.57 1.59e-19
"ENSMUSG00000055670" "chr11-5051" "chr11" 72675080 72675240 6.98 2.07e-07
"ENSMUSG00000055675" "chr8-1864" "chr8" 15020322 15020476 3.5 7.85e-06
"ENSMUSG00000055675" "chr8-1139" "chr8" 15026972 15027132 2.72 6.42e-06
"ENSMUSG00000055732" "chr13-1231" "chr13" 40746773 40746933 2.77 2.45e-05
"ENSMUSG00000055760" "chr17-427" "chr17" 80623842 80624002 3.31 7.37e-09
"ENSMUSG00000055771" "chr18-550" "chr18" 30689705 30689865 3.18 3.05e-07
"ENSMUSG00000055817" "chr17-2446" "chr17" 84140684 84140844 4.77 5.16e-08
"ENSMUSG00000055865" "chr3-3321" "chr3" 104590879 104591039 4.9 3.4e-06
"ENSMUSG00000055884" "chr12-728" "chr12" 66176707 66176867 2.2 4.02e-05
"ENSMUSG00000055932" "chr8-2072" "chr8" 94154123 94154283 3.06 5.69e-05
"ENSMUSG00000055958" "chr10-492" "chr10" 58275292 58275452 3.38 7.37e-09
"ENSMUSG00000055958" "chr10-667" "chr10" 58263983 58264143 2.24 5.34e-06
"ENSMUSG00000055991" "chr5-1657" "chr5" 145962890 145963050 4.7 3.91e-09
"ENSMUSG00000056014" "chr5-1231" "chr5" 139061210 139061370 2.94 7.64e-07
"ENSMUSG00000056031" "chr9-1048" "chr9" 85737554 85737708 2.61 4.92e-05
"ENSMUSG00000056130" "chr18-1009" "chr18" 46686045 46686205 2.64 1.77e-05
"ENSMUSG00000056204" "chr8-837" "chr8" 73183232 73183392 2.69 1.24e-06
"ENSMUSG00000056216" "chr7-1341" "chr7" 35866537 35866697 3.03 3.73e-06
"ENSMUSG00000056220" "chr1-677" "chr1" 151709967 151710127 2.55 4.63e-07
"ENSMUSG00000056222" "chr13-2650" "chr13" 57690398 57690558 3.86 1.99e-05
"ENSMUSG00000056222" "chr13-1433" "chr13" 57899480 57899640 3.06 5.69e-05
"ENSMUSG00000056234" "chr14-311" "chr14" 32972808 32972968 2.94 2e-07
"ENSMUSG00000056257" "chr13-1566" "chr13" 31076319 31076479 3.53 1.99e-05
"ENSMUSG00000056258" "chr15-493" "chr15" 66071109 66071269 2.26 5.99e-05
"ENSMUSG00000056258" "chr15-1853" "chr15" 65982469 65982629 5.88 2.16e-08
"ENSMUSG00000056316" "chr10-1051" "chr10" 28863227 28863387 2.86 8.65e-06
"ENSMUSG00000056367" "chr5-1261" "chr5" 25280347 25280507 2.61 6.68e-05
"ENSMUSG00000056427" "chr11-1700" "chr11" 35504436 35504590 5.67 1.2e-11
"ENSMUSG00000056476" "chr3-2557" "chr3" 58925544 58925704 4.04 4.89e-06
"ENSMUSG00000056476" "chr3-3079" "chr3" 59032916 59033076 3.86 1.99e-05
"ENSMUSG00000056492" "chr17-1021" "chr17" 43505057 43505211 2.86 2.88e-05
"ENSMUSG00000056493" "chr5-2665" "chr5" 142883976 142884130 4.36 1.69e-06
"ENSMUSG00000056493" "chr5-502" "chr5" 142939534 142939694 2.13 1.78e-05
"ENSMUSG00000056493" "chr5-850" "chr5" 142843047 142843207 2.2 1.8e-05
"ENSMUSG00000056494" "chr4-1484" "chr4" 19260356 19260516 3.21 1.17e-06
"ENSMUSG00000056515" "chr17-1498" "chr17" 66093896 66094050 3.7 2.09e-06
"ENSMUSG00000056552" "chr13-412" "chr13" 67433193 67433347 2.36 1e-05
"ENSMUSG00000056552" "chr13-301" "chr13" 67407509 67407669 2.87 5.9e-07
"ENSMUSG00000056553" "chr12-1789" "chr12" 118010007 118010161 5.99 7.22e-11
"ENSMUSG00000056553" "chr12-368" "chr12" 118435565 118435725 2.73 8.79e-08
"ENSMUSG00000056553" "chr12-1584" "chr12" 118146644 118146804 3.92 1.01e-07
"ENSMUSG00000056553" "chr12-2179" "chr12" 118146196 118146356 3.31 1.76e-05
"ENSMUSG00000056553" "chr12-1402" "chr12" 118393329 118393489 3.18 1.76e-05
"ENSMUSG00000056553" "chr12-2605" "chr12" 118431104 118431264 3.82 1.4e-06
"ENSMUSG00000056608" "chr8-1006" "chr8" 93319469 93319629 3.31 3.55e-07
"ENSMUSG00000056671" "chr18-1940" "chr18" 42145491 42145651 2.75 3.34e-05
"ENSMUSG00000056687" "chr11-3983" "chr11" 109226854 109227014 4.77 5.16e-08
"ENSMUSG00000056692" "chr17-1387" "chr17" 27889884 27890038 3.4 5.87e-05
"ENSMUSG00000056692" "chr17-2248" "chr17" 27887862 27888022 4.41 1.61e-05
"ENSMUSG00000056753" "chr8-2718" "chr8" 86595011 86595171 2.94 4.44e-05
"ENSMUSG00000056797" "chr8-716" "chr8" 35435745 35435905 2.86 8.65e-06
