"ensembl_gene_id" "peak" "chr" "start" "end" "fc" "p"
"ENSMUSG00000038612" "chr3-2475" "chr3" 95472587 95472779 3.53 2.93e-08
"ENSMUSG00000038615" "chr11-1322" "chr11" 96701389 96701581 3.19 1.93e-13
"ENSMUSG00000038615" "chr11-6348" "chr11" 96679717 96679909 4.86 5.16e-08
"ENSMUSG00000038615" "chr11-6349" "chr11" 96680241 96680433 3.4 5.18e-06
"ENSMUSG00000038619" "chr3-1324" "chr3" 95454839 95455031 2.64 6.49e-07
"ENSMUSG00000038619" "chr3-2253" "chr3" 95454138 95454330 2.32 3.79e-05
"ENSMUSG00000038623" "chr7-2830" "chr7" 89020315 89020507 2.92 7.64e-07
"ENSMUSG00000038664" "chr9-1337" "chr9" 66123903 66124095 2.04 5.32e-05
"ENSMUSG00000038665" "chr6-1628" "chr6" 36939209 36939401 2.37 4.98e-06
"ENSMUSG00000038665" "chr6-2863" "chr6" 37193997 37194189 4.05 2.48e-08
"ENSMUSG00000038665" "chr6-3627" "chr6" 36996437 36996641 3.5 1.41e-05
"ENSMUSG00000038683" "chr13-2871" "chr13" 41074514 41074706 2.56 1.26e-05
"ENSMUSG00000038732" "chr13-853" "chr13" 30227987 30228179 2.29 1.06e-06
"ENSMUSG00000038738" "chr7-1996" "chr7" 51567278 51567470 2.05 8.02e-05
"ENSMUSG00000038740" "chr2-3566" "chr2" 33615513 33615717 4.11 1.49e-08
"ENSMUSG00000038766" "chr3-2472" "chr3" 95007016 95007208 2.82 2.25e-06
"ENSMUSG00000038780" "chr5-2060" "chr5" 145689608 145689800 2.43 2.06e-06
"ENSMUSG00000038780" "chr5-5657" "chr5" 145702329 145702521 2.8 3.34e-05
"ENSMUSG00000038792" "chr14-1358" "chr14" 25437582 25437774 3.13 3.05e-07
"ENSMUSG00000038807" "chr11-1992" "chr11" 74223039 74223231 2.15 1.78e-05
"ENSMUSG00000038807" "chr11-2857" "chr11" 74382943 74383135 2.92 2e-07
"ENSMUSG00000038807" "chr11-3283" "chr11" 74400530 74400722 3.4 1.04e-07
"ENSMUSG00000038828" "chr5-911" "chr5" 31189982 31190174 2.04 3e-07
"ENSMUSG00000038831" "chr2-1358" "chr2" 33227461 33227653 2.28 1.44e-07
"ENSMUSG00000038831" "chr2-5502" "chr2" 33127126 33127318 2.53 4.69e-05
"ENSMUSG00000038831" "chr2-6134" "chr2" 33095346 33095538 3.75 2.85e-08
"ENSMUSG00000038831" "chr2-2950" "chr2" 33061799 33062003 2.63 4.46e-05
"ENSMUSG00000038831" "chr2-4448" "chr2" 33060409 33060613 2.7 6.45e-05
"ENSMUSG00000038855" "chr1-1045" "chr1" 182351470 182351662 3.06 1.38e-13
"ENSMUSG00000038855" "chr1-2381" "chr1" 182333236 182333428 2.64 6.49e-07
"ENSMUSG00000038855" "chr1-3907" "chr1" 182226519 182226711 7.13 1.18e-11
"ENSMUSG00000038855" "chr1-6706" "chr1" 182327928 182328120 4.38 1.13e-06
"ENSMUSG00000038871" "chr6-1625" "chr6" 34435901 34436093 2.59 4.63e-07
"ENSMUSG00000038871" "chr6-4530" "chr6" 34441384 34441576 2.92 1.14e-05
"ENSMUSG00000038872" "chr8-1149" "chr8" 111238398 111238590 2.09 2.54e-05
"ENSMUSG00000038872" "chr8-1286" "chr8" 111410814 111411006 2.14 9.03e-05
"ENSMUSG00000038879" "chr15-2780" "chr15" 34471066 34471270 2.83 2.23e-05
"ENSMUSG00000038880" "chr17-341" "chr17" 25033464 25033656 2.16 2.01e-09
"ENSMUSG00000038886" "chr7-2628" "chr7" 87514698 87514890 2.48 3.27e-05
"ENSMUSG00000038910" "chr17-1734" "chr17" 50817602 50817794 2.33 7.3e-06
"ENSMUSG00000038910" "chr17-2381" "chr17" 50806761 50806953 7.54 9.13e-17
"ENSMUSG00000038914" "chr2-7472" "chr2" 180413657 180413861 3.08 9.7e-06
"ENSMUSG00000038916" "chr10-2046" "chr10" 28918643 28918847 2.97 1.81e-06
"ENSMUSG00000038917" "chr8-2219" "chr8" 10924775 10924967 2.24 8.94e-05
"ENSMUSG00000038954" "chr17-2581" "chr17" 45157035 45157227 2.68 9.4e-05
"ENSMUSG00000038970" "chr5-4973" "chr5" 144838326 144838518 2.59 6.68e-05
"ENSMUSG00000038976" "chr11-3095" "chr11" 94854963 94855155 2.39 1.56e-05
"ENSMUSG00000038982" "chr13-1751" "chr13" 38657046 38657238 2.53 4.69e-05
"ENSMUSG00000038990" "chr2-7680" "chr2" 179997381 179997573 3.24 1.76e-05
"ENSMUSG00000038991" "chr13-1751" "chr13" 38657046 38657238 2.53 4.69e-05
"ENSMUSG00000039004" "chr13-1751" "chr13" 38657046 38657238 2.53 4.69e-05
"ENSMUSG00000039037" "chr3-3649" "chr3" 152547164 152547368 3.08 4.03e-05
"ENSMUSG00000039046" "chr2-6788" "chr2" 6297127 6297319 5.84 2.16e-08
"ENSMUSG00000039047" "chr3-3649" "chr3" 152547164 152547368 3.08 4.03e-05
"ENSMUSG00000039057" "chr8-1770" "chr8" 10723182 10723374 3.65 7.97e-09
"ENSMUSG00000039057" "chr8-4492" "chr8" 10489742 10489934 5.11 1.02e-08
"ENSMUSG00000039063" "chr2-7724" "chr2" 6114859 6115051 5.19 6.7e-07
"ENSMUSG00000039079" "chr8-2586" "chr8" 124887029 124887221 3.28 3.55e-07
"ENSMUSG00000039087" "chr13-1612" "chr13" 37946083 37946275 2.32 3.79e-05
"ENSMUSG00000039092" "chr2-5216" "chr2" 139475558 139475750 2.53 4.69e-05
"ENSMUSG00000039096" "chr11-4247" "chr11" 94395355 94395547 2.81 8.65e-06
"ENSMUSG00000039098" "chr10-4058" "chr10" 25780150 25780342 2.8 3.34e-05
"ENSMUSG00000039109" "chr13-1196" "chr13" 36984739 36984931 2.92 1.08e-08
"ENSMUSG00000039110" "chr11-4247" "chr11" 94395355 94395547 2.81 8.65e-06
"ENSMUSG00000039114" "chr13-742" "chr13" 36818795 36818987 2.17 2.12e-08
"ENSMUSG00000039131" "chr3-297" "chr3" 151768662 151768854 2.24 2.38e-13
"ENSMUSG00000039137" "chr4-1750" "chr4" 63064751 63064943 2.22 5.99e-05
"ENSMUSG00000039145" "chr2-3699" "chr2" 5562455 5562647 2.72 6.42e-06
"ENSMUSG00000039145" "chr2-6782" "chr2" 5505502 5505694 2.92 1.14e-05
"ENSMUSG00000039153" "chr17-3185" "chr17" 44788760 44788952 3.7 5.42e-06
"ENSMUSG00000039153" "chr17-3595" "chr17" 44791799 44791991 3.08 5.69e-05
"ENSMUSG00000039153" "chr17-1712" "chr17" 44814357 44814561 2.97 1.81e-06
"ENSMUSG00000039158" "chr4-1750" "chr4" 63064751 63064943 2.22 5.99e-05
"ENSMUSG00000039166" "chr10-2372" "chr10" 24992679 24992871 4.86 8.07e-10
"ENSMUSG00000039166" "chr10-4599" "chr10" 25031862 25032054 5.19 6.7e-07
"ENSMUSG00000039166" "chr10-3769" "chr10" 24878190 24878394 3.5 1.41e-05
"ENSMUSG00000039167" "chr3-1840" "chr3" 151087690 151087882 3.77 2.1e-09
"ENSMUSG00000039167" "chr3-2561" "chr3" 151102049 151102241 3.53 2.93e-08
"ENSMUSG00000039176" "chr7-5369" "chr7" 86641949 86642141 4.38 1.13e-06
"ENSMUSG00000039197" "chr14-2127" "chr14" 21907955 21908147 2.59 6.68e-05
"ENSMUSG00000039202" "chr7-5367" "chr7" 86500230 86500422 2.68 9.4e-05
"ENSMUSG00000039205" "chr2-3450" "chr2" 32191442 32191634 2.43 2.26e-05
"ENSMUSG00000039208" "chr11-4838" "chr11" 121540779 121540983 2.43 5.31e-05
"ENSMUSG00000039210" "chr1-6746" "chr1" 189107045 189107237 3.31 6.9e-05
"ENSMUSG00000039215" "chr6-2394" "chr6" 48958239 48958431 2.48 3.27e-05
"ENSMUSG00000039286" "chr3-2497" "chr3" 27663079 27663283 2.79 9.17e-05
"ENSMUSG00000039298" "chr4-2110" "chr4" 69972948 69973140 2.19 2.69e-05
"ENSMUSG00000039318" "chr1-1903" "chr1" 187053663 187053855 2.25 2.69e-05
"ENSMUSG00000039318" "chr1-4585" "chr1" 187077448 187077652 2.47 7.99e-05
"ENSMUSG00000039349" "chr1-3495" "chr1" 186703250 186703442 2.39 8.21e-05
"ENSMUSG00000039349" "chr1-5065" "chr1" 186693288 186693480 4.09 3.45e-07
"ENSMUSG00000039357" "chr14-1588" "chr14" 21517116 21517308 2.17 4e-05
"ENSMUSG00000039361" "chr7-3618" "chr7" 97281360 97281552 2.92 2.94e-06
"ENSMUSG00000039361" "chr7-3620" "chr7" 97294535 97294727 3.06 1.45e-05
"ENSMUSG00000039367" "chr14-735" "chr14" 21492951 21493143 2.2 7.41e-07
"ENSMUSG00000039375" "chr8-2095" "chr8" 55809420 55809612 2.36 1.07e-05
"ENSMUSG00000039376" "chr14-735" "chr14" 21492951 21493143 2.2 7.41e-07
"ENSMUSG00000039385" "chr15-4333" "chr15" 12957204 12957396 4.86 5.16e-08
"ENSMUSG00000039410" "chr4-2860" "chr4" 153767521 153767713 3.4 1.04e-07
"ENSMUSG00000039410" "chr4-3131" "chr4" 154010956 154011148 3.04 3.73e-06
"ENSMUSG00000039410" "chr4-6486" "chr4" 153707272 153707464 8.75 5.61e-11
"ENSMUSG00000039410" "chr4-5610" "chr4" 153733621 153733813 3.24 1.76e-05
"ENSMUSG00000039410" "chr4-6493" "chr4" 153893548 153893740 3.24 1.76e-05
"ENSMUSG00000039410" "chr4-6490" "chr4" 153798695 153798887 3.08 5.69e-05
"ENSMUSG00000039419" "chr6-1369" "chr6" 47340345 47340537 4.43 1.28e-13
"ENSMUSG00000039419" "chr6-3664" "chr6" 46668157 46668361 4.37 7.84e-07
"ENSMUSG00000039428" "chr7-2636" "chr7" 96327346 96327538 2.48 3.27e-05
"ENSMUSG00000039428" "chr7-5428" "chr7" 96397987 96398179 3.89 1.99e-05
"ENSMUSG00000039431" "chr8-2081" "chr8" 41699617 41699809 2.5 1.7e-06
"ENSMUSG00000039449" "chr2-5945" "chr2" 4539393 4539585 4.09 3.45e-07
"ENSMUSG00000039470" "chr8-2679" "chr8" 41474281 41474473 2.35 5.58e-05
"ENSMUSG00000039477" "chr5-2742" "chr5" 143530383 143530575 2.39 8.21e-05
"ENSMUSG00000039478" "chr8-2679" "chr8" 41474281 41474473 2.35 5.58e-05
"ENSMUSG00000039480" "chr10-4081" "chr10" 34021310 34021502 4.09 3.45e-07
"ENSMUSG00000039485" "chr10-4081" "chr10" 34021310 34021502 4.09 3.45e-07
"ENSMUSG00000039509" "chr8-5071" "chr8" 126423517 126423709 2.92 4.44e-05
"ENSMUSG00000039515" "chr2-4945" "chr2" 30324257 30324449 5.84 5.97e-11
"ENSMUSG00000039515" "chr2-6922" "chr2" 30311846 30312038 3.24 1.76e-05
"ENSMUSG00000039518" "chr17-687" "chr17" 35686477 35686669 2.43 7.83e-08
"ENSMUSG00000039523" "chr4-3854" "chr4" 153380966 153381158 2.68 9.4e-05
"ENSMUSG00000039529" "chr18-1263" "chr18" 64805224 64805416 2.2 4.02e-05
"ENSMUSG00000039536" "chr2-4385" "chr2" 166799419 166799611 3.04 3.73e-06
"ENSMUSG00000039536" "chr2-8769" "chr2" 166791887 166792079 35.02 1.3e-20
"ENSMUSG00000039542" "chr9-3008" "chr9" 49546883 49547075 2.81 8.65e-06
"ENSMUSG00000039542" "chr9-3221" "chr9" 49557046 49557250 3.5 1.41e-05
"ENSMUSG00000039546" "chr4-3441" "chr4" 152925591 152925783 3.53 2.93e-08
"ENSMUSG00000039577" "chr4-2617" "chr4" 151842331 151842523 3.4 1.04e-07
"ENSMUSG00000039585" "chr9-4103" "chr9" 59789649 59789841 3.57 1.46e-06
"ENSMUSG00000039601" "chr17-3589" "chr17" 44169575 44169767 3.4 5.18e-06
"ENSMUSG00000039601" "chr17-3256" "chr17" 44093563 44093767 2.79 9.17e-05
"ENSMUSG00000039601" "chr17-2363" "chr17" 43962769 43962961 2.59 6.68e-05
"ENSMUSG00000039607" "chr9-4831" "chr9" 116451354 116451546 3.5 1.99e-05
"ENSMUSG00000039621" "chr2-1148" "chr2" 166472479 166472671 2.05 6.7e-07
"ENSMUSG00000039621" "chr2-2891" "chr2" 166463883 166464075 2.76 4.45e-07
"ENSMUSG00000039621" "chr2-6695" "chr2" 166483612 166483804 3.24 1.76e-05
"ENSMUSG00000039633" "chr8-2614" "chr8" 37255817 37256021 4.11 1.49e-08
"ENSMUSG00000039637" "chr16-569" "chr16" 4656111 4656303 2.34 8.98e-08
"ENSMUSG00000039637" "chr16-774" "chr16" 4642690 4642882 2.04 5.32e-05
"ENSMUSG00000039637" "chr16-2361" "chr16" 4657948 4658140 3.2 4.53e-06
"ENSMUSG00000039640" "chr11-868" "chr11" 120345977 120346169 2 2.78e-07
"ENSMUSG00000039646" "chr16-774" "chr16" 4642690 4642882 2.04 5.32e-05
"ENSMUSG00000039652" "chr19-1300" "chr19" 37149750 37149942 2.48 3.27e-05
"ENSMUSG00000039671" "chr2-2540" "chr2" 165656405 165656597 3.89 3.97e-11
"ENSMUSG00000039671" "chr2-5308" "chr2" 165675781 165675973 2.7 2.45e-05
"ENSMUSG00000039680" "chr16-945" "chr16" 92115379 92115583 2.28 2.83e-06
"ENSMUSG00000039683" "chr5-3943" "chr5" 141771575 141771779 2.83 2.23e-05
"ENSMUSG00000039693" "chr4-1451" "chr4" 48554271 48554475 2.74 3.19e-08
"ENSMUSG00000039701" "chr3-2521" "chr3" 122632453 122632645 3.16 1.17e-06
"ENSMUSG00000039701" "chr3-3479" "chr3" 122645707 122645899 3.24 1.76e-05
"ENSMUSG00000039706" "chr5-2424" "chr5" 44805387 44805579 2.92 7.64e-07
"ENSMUSG00000039720" "chr8-904" "chr8" 28317048 28317240 2.3 1.56e-06
"ENSMUSG00000039735" "chr3-2707" "chr3" 122269439 122269643 2.63 4.46e-05
"ENSMUSG00000039782" "chr5-3724" "chr5" 43636643 43636835 3.61 1.07e-07
"ENSMUSG00000039787" "chr2-3743" "chr2" 29724344 29724536 2.39 8.21e-05
"ENSMUSG00000039798" "chr2-3743" "chr2" 29724344 29724536 2.39 8.21e-05
"ENSMUSG00000039809" "chr4-1233" "chr4" 46836981 46837173 2.33 4.54e-07
"ENSMUSG00000039809" "chr4-1861" "chr4" 46763425 46763617 2.09 2.54e-05
"ENSMUSG00000039809" "chr4-1984" "chr4" 46838705 46838897 2.31 1.17e-05
"ENSMUSG00000039809" "chr4-2907" "chr4" 46820899 46821091 2.51 8.87e-06
"ENSMUSG00000039809" "chr4-3936" "chr4" 46797501 46797693 2.81 8.65e-06
"ENSMUSG00000039809" "chr4-2543" "chr4" 46719033 46719237 3.47 6.06e-08
"ENSMUSG00000039810" "chr10-1527" "chr10" 127973149 127973341 2.46 5.78e-07
"ENSMUSG00000039831" "chr3-1683" "chr3" 121670431 121670623 2.12 8.66e-05
"ENSMUSG00000039831" "chr3-2519" "chr3" 121593862 121594054 2.39 8.21e-05
"ENSMUSG00000039831" "chr3-3090" "chr3" 121617000 121617192 3.2 4.53e-06
"ENSMUSG00000039835" "chr10-1147" "chr10" 18038929 18039121 2.19 5.43e-06
"ENSMUSG00000039835" "chr10-2357" "chr10" 18149744 18149936 23.35 1.48e-23
"ENSMUSG00000039840" "chr18-354" "chr18" 78134784 78134976 2.19 4.38e-09
"ENSMUSG00000039844" "chr2-2756" "chr2" 29499410 29499602 3.36 1.97e-09
"ENSMUSG00000039850" "chr11-1529" "chr11" 119376140 119376332 2.07 7.52e-06
"ENSMUSG00000039850" "chr11-2046" "chr11" 119369478 119369670 2.35 3.39e-06
"ENSMUSG00000039852" "chr4-5567" "chr4" 149869447 149869639 3.89 1.4e-06
"ENSMUSG00000039860" "chr5-2351" "chr5" 136310295 136310487 2.4 7.3e-06
"ENSMUSG00000039887" "chr3-5062" "chr3" 121051423 121051615 5.51 1.24e-07
"ENSMUSG00000039913" "chr2-3328" "chr2" 136029514 136029706 3.89 1.16e-11
"ENSMUSG00000039913" "chr2-6530" "chr2" 136175802 136175994 2.92 1.14e-05
"ENSMUSG00000039953" "chr4-3400" "chr4" 148967152 148967356 2.67 1.12e-05
"ENSMUSG00000039959" "chr5-2964" "chr5" 136019524 136019716 3.47 3.89e-07
"ENSMUSG00000039960" "chr8-1644" "chr8" 126249917 126250109 2.83 5.9e-07
"ENSMUSG00000039976" "chr11-2771" "chr11" 119076778 119076970 2.99 1.38e-08
"ENSMUSG00000040003" "chr5-2391" "chr5" 19050946 19051138 3.89 3.97e-11
"ENSMUSG00000040003" "chr5-2597" "chr5" 20160099 20160291 2.39 1.56e-05
"ENSMUSG00000040003" "chr5-4043" "chr5" 20206520 20206712 3.89 1.01e-07
"ENSMUSG00000040003" "chr5-4486" "chr5" 20057772 20057964 8.27 4.8e-10
"ENSMUSG00000040003" "chr5-4034" "chr5" 20096816 20097008 2.8 3.34e-05
"ENSMUSG00000040003" "chr5-4041" "chr5" 20176479 20176671 2.7 2.45e-05
"ENSMUSG00000040003" "chr5-4030" "chr5" 19773588 19773780 3.4 5.18e-06
"ENSMUSG00000040003" "chr5-4481" "chr5" 19883706 19883898 3.34 1.35e-06
"ENSMUSG00000040003" "chr5-1985" "chr5" 20175225 20175429 2 9.66e-05
"ENSMUSG00000040003" "chr5-4026" "chr5" 20191569 20191773 3.26 1.21e-05
"ENSMUSG00000040009" "chr10-227" "chr10" 74430121 74430313 2 4.05e-11
"ENSMUSG00000040043" "chr10-1425" "chr10" 127617567 127617759 3.36 1.97e-09
"ENSMUSG00000040043" "chr10-1748" "chr10" 127586488 127586680 2.22 5.99e-05
"ENSMUSG00000040065" "chr19-2090" "chr19" 12532070 12532262 3.57 1.46e-06
"ENSMUSG00000040078" "chr6-1781" "chr6" 85789708 85789900 2.35 3.39e-06
"ENSMUSG00000040078" "chr6-2672" "chr6" 85791209 85791401 3.04 3.73e-06
"ENSMUSG00000040086" "chr3-4587" "chr3" 154486683 154486875 18.48 6.06e-17
"ENSMUSG00000040105" "chr19-2153" "chr19" 29044072 29044264 3.06 1.45e-05
"ENSMUSG00000040105" "chr19-1610" "chr19" 29045904 29046096 5.64 9.93e-13
"ENSMUSG00000040111" "chr9-1752" "chr9" 40147848 40148040 2.16 2.67e-05
"ENSMUSG00000040111" "chr9-4468" "chr9" 40438113 40438305 2.7 2.45e-05
"ENSMUSG00000040118" "chr5-3311" "chr5" 15976163 15976355 5.84 5.97e-11
"ENSMUSG00000040125" "chr7-3418" "chr7" 139149905 139150097 6.81 3.53e-14
"ENSMUSG00000040125" "chr7-2704" "chr7" 139223652 139223844 2.36 1.07e-05
"ENSMUSG00000040151" "chr3-3979" "chr3" 144194808 144195000 3.24 1.76e-05
"ENSMUSG00000040151" "chr3-5196" "chr3" 144099291 144099483 3.5 1.99e-05
"ENSMUSG00000040151" "chr3-4563" "chr3" 144196620 144196812 3.5 1.99e-05
"ENSMUSG00000040158" "chr11-1733" "chr11" 72990696 72990888 2.15 1.78e-05
"ENSMUSG00000040188" "chr9-5967" "chr9" 57402405 57402597 7.78 3.87e-09
"ENSMUSG00000040217" "chr3-1476" "chr3" 18524784 18524976 2.84 1.18e-07
"ENSMUSG00000040247" "chr19-2042" "chr19" 4183775 4183967 3.06 1.45e-05
"ENSMUSG00000040260" "chr17-3631" "chr17" 49675334 49675526 2.8 3.34e-05
"ENSMUSG00000040265" "chr1-3114" "chr1" 164229861 164230053 3.28 3.55e-07
"ENSMUSG00000040265" "chr1-3432" "chr1" 164253474 164253666 3.06 1.45e-05
"ENSMUSG00000040268" "chr7-2068" "chr7" 138066618 138066810 2.14 9.03e-05
"ENSMUSG00000040268" "chr7-2521" "chr7" 138062170 138062362 2.22 5.99e-05
"ENSMUSG00000040268" "chr7-6437" "chr7" 138078683 138078875 3.2 4.53e-06
"ENSMUSG00000040270" "chr4-2240" "chr4" 32413250 32413442 2.33 7.3e-06
"ENSMUSG00000040270" "chr4-3892" "chr4" 32474934 32475126 3.57 1.46e-06
"ENSMUSG00000040276" "chr17-2145" "chr17" 27774356 27774548 2.92 2.94e-06
"ENSMUSG00000040276" "chr17-2532" "chr17" 27810754 27810946 5.35 1.92e-09
"ENSMUSG00000040276" "chr17-3124" "chr17" 27836159 27836351 3.24 1.76e-05
"ENSMUSG00000040276" "chr17-1556" "chr17" 27773720 27773924 2.52 2.06e-05
"ENSMUSG00000040289" "chr3-1850" "chr3" 8564071 8564263 2.13 6.01e-05
"ENSMUSG00000040298" "chr7-2213" "chr7" 137951543 137951735 2.25 2.69e-05
"ENSMUSG00000040328" "chr11-3763" "chr11" 48895280 48895472 2.92 1.14e-05
"ENSMUSG00000040363" "chrX-935" "chrX" 11734518 11734710 4.86 5.16e-08
"ENSMUSG00000040372" "chr4-2641" "chr4" 24870315 24870507 2.56 1.26e-05
"ENSMUSG00000040373" "chr11-6449" "chr11" 107792817 107793009 6.16 3.57e-09
"ENSMUSG00000040399" "chr8-2361" "chr8" 109657700 109657892 2.74 1.69e-06
"ENSMUSG00000040410" "chr4-3881" "chr4" 22410150 22410342 4.86 8.07e-10
"ENSMUSG00000040415" "chr10-2002" "chr10" 126627481 126627685 2.48 1.38e-05
"ENSMUSG00000040430" "chr11-1926" "chr11" 107278329 107278521 2.25 3.6e-06
"ENSMUSG00000040433" "chr9-3405" "chr9" 96598221 96598413 3.03 9.64e-07
"ENSMUSG00000040441" "chr10-2826" "chr10" 126615805 126615997 2.35 5.58e-05
"ENSMUSG00000040451" "chr19-850" "chr19" 32355994 32356186 2.16 2.67e-05
"ENSMUSG00000040451" "chr19-1070" "chr19" 32254050 32254242 3.24 1.72e-09
"ENSMUSG00000040451" "chr19-1386" "chr19" 32272263 32272455 2.69 3.3e-07
"ENSMUSG00000040451" "chr19-1490" "chr19" 32344201 32344393 3.57 2.21e-09
"ENSMUSG00000040451" "chr19-2738" "chr19" 32231970 32232162 7.78 3.87e-09
"ENSMUSG00000040451" "chr19-2737" "chr19" 32226604 32226796 2.8 3.34e-05
"ENSMUSG00000040462" "chr10-1627" "chr10" 126558908 126559100 2.2 8.09e-06
"ENSMUSG00000040471" "chr11-3822" "chr11" 72242857 72243049 2.81 8.65e-06
"ENSMUSG00000040479" "chr2-3853" "chr2" 91775828 91776020 2.39 8.21e-05
"ENSMUSG00000040479" "chr2-4630" "chr2" 91818591 91818783 3.28 3.55e-07
"ENSMUSG00000040483" "chr11-2678" "chr11" 72116147 72116339 2.49 8.32e-07
"ENSMUSG00000040489" "chr11-1474" "chr11" 45789912 45790104 2.2 7.41e-07
"ENSMUSG00000040506" "chr2-3531" "chr2" 91743019 91743211 2.33 7.3e-06
"ENSMUSG00000040536" "chr4-4956" "chr4" 15019600 15019792 2.92 4.44e-05
"ENSMUSG00000040536" "chr4-3926" "chr4" 15079310 15079514 2.79 9.17e-05
"ENSMUSG00000040537" "chr5-687" "chr5" 8311516 8311708 2.47 4.78e-11
"ENSMUSG00000040537" "chr5-5710" "chr5" 8133338 8133530 13.62 6.36e-11
"ENSMUSG00000040543" "chr11-3642" "chr11" 71892804 71893008 3.52 2.4e-07
"ENSMUSG00000040548" "chr11-6439" "chr11" 106446773 106446965 2.92 4.44e-05
"ENSMUSG00000040560" "chr18-2139" "chr18" 64149602 64149794 2.92 1.14e-05
"ENSMUSG00000040560" "chr18-2259" "chr18" 64109718 64109922 3.23 2.95e-06
"ENSMUSG00000040570" "chr5-2218" "chr5" 8567414 8567606 3.11 7.98e-08
"ENSMUSG00000040570" "chr5-4019" "chr5" 8480587 8480779 2.92 4.44e-05
"ENSMUSG00000040576" "chr5-2040" "chr5" 135367901 135368093 2.51 8.87e-06
"ENSMUSG00000040576" "chr5-2529" "chr5" 135363182 135363374 2.82 2.25e-06
"ENSMUSG00000040584" "chr5-4453" "chr5" 8660304 8660496 4.09 3.45e-07
"ENSMUSG00000040596" "chr1-1876" "chr1" 168360627 168360819 2.77 3.3e-07
"ENSMUSG00000040600" "chr3-2090" "chr3" 107599580 107599772 4.38 1.34e-09
"ENSMUSG00000040606" "chr4-4292" "chr4" 141710244 141710436 3.24 1.76e-05
"ENSMUSG00000040612" "chr1-3131" "chr1" 168237349 168237541 2.92 7.64e-07
"ENSMUSG00000040612" "chr1-3438" "chr1" 168220197 168220389 2.8 3.34e-05
"ENSMUSG00000040612" "chr1-4969" "chr1" 168224536 168224728 3.89 1.99e-05
"ENSMUSG00000040616" "chr4-1274" "chr4" 141639956 141640148 2.26 4.87e-07
"ENSMUSG00000040616" "chr4-1819" "chr4" 141636522 141636714 2.27 5.34e-06
"ENSMUSG00000040616" "chr4-5519" "chr4" 141613605 141613797 2.92 4.44e-05
"ENSMUSG00000040621" "chrX-345" "chrX" 162608416 162608608 2.36 6.65e-07
"ENSMUSG00000040624" "chr10-1141" "chr10" 6605664 6605856 2.23 1.8e-05
"ENSMUSG00000040629" "chr1-1638" "chr1" 168113518 168113710 2.92 7.56e-10
"ENSMUSG00000040640" "chr14-776" "chr14" 28689916 28690108 2.13 3.32e-07
"ENSMUSG00000040640" "chr14-848" "chr14" 28690688 28690880 2.19 5.43e-06
"ENSMUSG00000040640" "chr14-2148" "chr14" 28715361 28715553 3.16 1.17e-06
"ENSMUSG00000040640" "chr14-1949" "chr14" 28714781 28714973 2.32 3.79e-05
"ENSMUSG00000040640" "chr14-2355" "chr14" 28666566 28666758 3.24 1.76e-05
"ENSMUSG00000040640" "chr14-2951" "chr14" 29093303 29093495 3.06 1.45e-05
"ENSMUSG00000040640" "chr14-2325" "chr14" 28778483 28778687 2.7 6.45e-05
"ENSMUSG00000040651" "chr14-998" "chr14" 28257729 28257921 2.99 3.63e-09
"ENSMUSG00000040659" "chr4-4287" "chr4" 141417691 141417883 2.92 2.94e-06
"ENSMUSG00000040675" "chr10-1040" "chr10" 6266751 6266943 2.68 6.86e-10
"ENSMUSG00000040675" "chr10-2844" "chr10" 6240490 6240682 5.35 1.92e-09
"ENSMUSG00000040687" "chr2-3311" "chr2" 91021037 91021241 4.11 1e-09
"ENSMUSG00000040687" "chr2-5911" "chr2" 90990427 90990631 4.11 2.26e-07
"ENSMUSG00000040697" "chr4-764" "chr4" 141335570 141335762 2.1 6.76e-08
"ENSMUSG00000040697" "chr4-3091" "chr4" 141334551 141334743 2.39 8.21e-05
"ENSMUSG00000040713" "chr1-1875" "chr1" 167648748 167648940 3 5.23e-08
"ENSMUSG00000040723" "chr1-1875" "chr1" 167648748 167648940 3 5.23e-08
"ENSMUSG00000040731" "chr5-2726" "chr5" 135120347 135120539 2.32 3.79e-05
"ENSMUSG00000040732" "chr16-1893" "chr16" 95661261 95661453 2.53 4.69e-05
"ENSMUSG00000040732" "chr16-2346" "chr16" 95840315 95840507 3.7 5.42e-06
"ENSMUSG00000040732" "chr16-2690" "chr16" 95678543 95678735 3.24 1.76e-05
"ENSMUSG00000040732" "chr16-3102" "chr16" 95677680 95677872 3.5 1.99e-05
"ENSMUSG00000040761" "chr4-975" "chr4" 141057285 141057477 2.16 1.52e-07
"ENSMUSG00000040761" "chr4-1065" "chr4" 141090868 141091060 2.02 4.64e-06
"ENSMUSG00000040797" "chr6-1483" "chr6" 121391015 121391219 4.26 2.33e-10
"ENSMUSG00000040811" "chr7-1608" "chr7" 19764198 19764390 2.66 1.75e-07
"ENSMUSG00000040812" "chr2-8278" "chr2" 90629356 90629548 3.5 1.99e-05
"ENSMUSG00000040841" "chr7-2736" "chr7" 19679647 19679839 2.74 1.69e-06
"ENSMUSG00000040842" "chr4-4385" "chr4" 140676162 140676366 4.28 3.45e-09
"ENSMUSG00000040855" "chrX-796" "chrX" 158959245 158959437 2.48 3.27e-05
"ENSMUSG00000040855" "chrX-780" "chrX" 158933690 158933894 3.23 2.95e-06
