"ensembl_gene_id" "peak" "chr" "start" "end" "fc" "p"
"ENSMUSG00000048078" "chr7-6437" "chr7" 103941539 103941743 2.39 7.06e-05
"ENSMUSG00000048078" "chr7-6428" "chr7" 103374330 103374534 3.43 1.76e-05
"ENSMUSG00000048078" "chr7-8015" "chr7" 103819238 103819442 3.84 1.22e-06
"ENSMUSG00000048078" "chr7-7151" "chr7" 103917355 103917559 3.17 3.9e-06
"ENSMUSG00000048107" "chr14-1176" "chr14" 103325078 103325282 2.02 1.24e-05
"ENSMUSG00000048108" "chr6-3612" "chr6" 116673876 116674080 2.83 1.89e-06
"ENSMUSG00000048109" "chr3-6431" "chr3" 107189609 107189813 3.53 1.26e-06
"ENSMUSG00000048120" "chr19-2940" "chr19" 40713323 40713515 3.8 3.91e-07
"ENSMUSG00000048120" "chr19-3180" "chr19" 40823901 40824105 5.05 8.73e-09
"ENSMUSG00000048126" "chr1-1679" "chr1" 92629806 92630010 2.02 5.42e-06
"ENSMUSG00000048218" "chr15-2807" "chr15" 97165231 97165435 5.89 3.74e-16
"ENSMUSG00000048218" "chr15-3037" "chr15" 97030913 97031117 2.22 3.35e-05
"ENSMUSG00000048218" "chr15-3552" "chr15" 97102186 97102390 2.92 2.49e-06
"ENSMUSG00000048251" "chr12-3305" "chr12" 109164986 109165178 2.89 1.55e-07
"ENSMUSG00000048251" "chr12-2976" "chr12" 109305852 109306056 2.22 3.35e-05
"ENSMUSG00000048251" "chr12-4185" "chr12" 109317079 109317283 2.73 5.43e-06
"ENSMUSG00000048251" "chr12-6445" "chr12" 109083567 109083771 8.58 4.85e-11
"ENSMUSG00000048264" "chr13-2242" "chr13" 9630318 9630510 3.3 9.34e-08
"ENSMUSG00000048264" "chr13-1312" "chr13" 9190786 9190978 2.26 5.34e-06
"ENSMUSG00000048264" "chr13-3576" "chr13" 9288957 9289161 2.65 8.25e-05
"ENSMUSG00000048332" "chr3-3601" "chr3" 53011546 53011750 2.24 5.05e-05
"ENSMUSG00000048351" "chr4-6882" "chr4" 108007634 108007826 3.76 5.42e-06
"ENSMUSG00000048387" "chr12-2308" "chr12" 9596612 9596816 3.59 1.76e-09
"ENSMUSG00000048399" "chr16-2581" "chr16" 25325821 25326025 4.24 6.94e-08
"ENSMUSG00000048402" "chr1-1848" "chr1" 120930805 120931009 2.23 2.86e-06
"ENSMUSG00000048483" "chr12-1669" "chr12" 88324612 88324804 2.2 1.21e-05
"ENSMUSG00000048483" "chr12-4520" "chr12" 88326334 88326538 2.58 5.81e-05
"ENSMUSG00000048490" "chr16-3376" "chr16" 76227456 76227660 2.65 8.25e-05
"ENSMUSG00000048495" "chr1-7772" "chr1" 57443277 57443481 3.32 1.16e-06
"ENSMUSG00000048572" "chr19-1645" "chr19" 24730882 24731086 2.38 8.84e-06
"ENSMUSG00000048583" "chr7-4290" "chr7" 149774521 149774725 2.57 1.06e-05
"ENSMUSG00000048612" "chr19-1477" "chr19" 37961250 37961442 2.33 2.57e-05
"ENSMUSG00000048628" "chr14-1860" "chr14" 25345733 25345925 2.69 2.42e-07
"ENSMUSG00000048636" "chr6-2276" "chr6" 92795902 92796106 3.4 4.49e-10
"ENSMUSG00000048648" "chr9-3868" "chr9" 44263824 44264016 2.97 2.94e-06
"ENSMUSG00000048652" "chr3-1908" "chr3" 146382114 146382306 2.36 1.31e-07
"ENSMUSG00000048686" "chr4-2859" "chr4" 127915774 127915978 2.08 7.23e-05
"ENSMUSG00000048721" "chr11-9136" "chr11" 46027515 46027707 2.75 2.45e-05
"ENSMUSG00000048758" "chr9-3439" "chr9" 106308891 106309083 2.25 4.02e-05
"ENSMUSG00000048782" "chr7-2625" "chr7" 121889763 121889955 2.33 4.54e-07
"ENSMUSG00000048827" "chr8-2792" "chr8" 112156039 112156243 2.49 5.14e-06
"ENSMUSG00000048905" "chr17-4105" "chr17" 29049455 29049659 2.58 5.81e-05
"ENSMUSG00000048910" "chr5-4113" "chr5" 144322157 144322361 2.48 2.79e-05
"ENSMUSG00000048916" "chr3-3312" "chr3" 65260392 65260596 2.57 1.06e-05
"ENSMUSG00000048962" "chr7-3089" "chr7" 120058480 120058684 2.36 7.66e-07
"ENSMUSG00000049044" "chr2-6710" "chr2" 71964611 71964815 2.57 1.06e-05
"ENSMUSG00000049044" "chr2-6097" "chr2" 71806549 71806753 2.24 5.05e-05
"ENSMUSG00000049112" "chr6-4337" "chr6" 112506334 112506538 2.39 7.06e-05
"ENSMUSG00000049115" "chr13-2466" "chr13" 30344982 30345174 2.97 7.64e-07
"ENSMUSG00000049173" "chr18-4053" "chr18" 60734853 60735057 3.84 1.22e-06
"ENSMUSG00000049191" "chrX-737" "chrX" 99174393 99174597 2.27 9.61e-06
"ENSMUSG00000049281" "chr9-2377" "chr9" 40079192 40079384 3.78 3.36e-12
"ENSMUSG00000049295" "chr14-3666" "chr14" 52609631 52609823 2.97 4.44e-05
"ENSMUSG00000049305" "chr9-3451" "chr9" 108381616 108381808 2.88 5.9e-07
"ENSMUSG00000049313" "chr9-1807" "chr9" 41908977 41909181 2.09 5.33e-07
"ENSMUSG00000049321" "chr11-3759" "chr11" 50721468 50721660 2.18 9.03e-05
"ENSMUSG00000049336" "chr11-6732" "chr11" 35910038 35910230 2.52 3.27e-05
"ENSMUSG00000049336" "chr11-4521" "chr11" 35923606 35923810 2.86 1.25e-07
"ENSMUSG00000049336" "chr11-5220" "chr11" 36802217 36802421 4.21 4.89e-09
"ENSMUSG00000049353" "chr1-3638" "chr1" 193779363 193779555 2.64 3.37e-06
"ENSMUSG00000049353" "chr1-4793" "chr1" 193780597 193780789 2.29 8.94e-05
"ENSMUSG00000049411" "chr18-2814" "chr18" 12183585 12183789 2.36 4.76e-05
"ENSMUSG00000049493" "chr9-7295" "chr9" 95709248 95709440 3.3 1.76e-05
"ENSMUSG00000049506" "chr11-3875" "chr11" 104080247 104080439 2.41 2.06e-06
"ENSMUSG00000049511" "chr9-4752" "chr9" 81524584 81524776 3.52 7.93e-09
"ENSMUSG00000049530" "chr5-2600" "chr5" 45866724 45866916 2.19 8.09e-06
"ENSMUSG00000049538" "chr13-4235" "chr13" 70808694 70808898 3.17 3.9e-06
"ENSMUSG00000049538" "chr13-5351" "chr13" 70842539 70842743 6.06 3.09e-09
"ENSMUSG00000049550" "chr5-2243" "chr5" 124043529 124043721 2.2 7.41e-07
"ENSMUSG00000049550" "chr5-6590" "chr5" 124123584 124123776 3.76 5.42e-06
"ENSMUSG00000049553" "chr6-5244" "chr6" 71933183 71933375 2.64 6.68e-05
"ENSMUSG00000049553" "chr6-2995" "chr6" 71963797 71964001 2.08 7.23e-05
"ENSMUSG00000049556" "chr9-1548" "chr9" 56530003 56530207 2.09 1.56e-07
"ENSMUSG00000049556" "chr9-3122" "chr9" 56531401 56531605 2.08 7.23e-05
"ENSMUSG00000049556" "chr9-3885" "chr9" 56600909 56601113 2.15 7.61e-05
"ENSMUSG00000049556" "chr9-4623" "chr9" 56514290 56514494 2.48 2.79e-05
"ENSMUSG00000049577" "chr8-6202" "chr8" 124825671 124825863 4.75 3.91e-09
"ENSMUSG00000049583" "chr7-3240" "chr7" 95355534 95355738 2.46 6.63e-07
"ENSMUSG00000049583" "chr7-5823" "chr7" 95354621 95354825 3.28 2.98e-07
"ENSMUSG00000049588" "chr11-3219" "chr11" 54910955 54911159 2.02 6.62e-05
"ENSMUSG00000049608" "chr1-2309" "chr1" 87833706 87833910 2.32 2.72e-06
"ENSMUSG00000049690" "chr1-2460" "chr1" 128288288 128288492 2.4 1.66e-06
"ENSMUSG00000049690" "chr1-3270" "chr1" 127870854 127871058 3.11 4.32e-09
"ENSMUSG00000049690" "chr1-3535" "chr1" 128016844 128017048 2.66 3.92e-06
"ENSMUSG00000049690" "chr1-5062" "chr1" 127927300 127927504 2.48 2.79e-05
"ENSMUSG00000049690" "chr1-1626" "chr1" 128634858 128635050 2.09 4.76e-07
"ENSMUSG00000049744" "chr2-5537" "chr2" 43639271 43639475 2.69 1.02e-06
"ENSMUSG00000049744" "chr2-8100" "chr2" 43832623 43832827 3.03 8.08e-07
"ENSMUSG00000049807" "chr11-2402" "chr11" 97281190 97281382 2.36 1.31e-07
"ENSMUSG00000049807" "chr11-5916" "chr11" 97339162 97339354 2.97 2.94e-06
"ENSMUSG00000049866" "chr1-2987" "chr1" 90595603 90595795 2.29 1.17e-05
"ENSMUSG00000049928" "chr11-7523" "chr11" 67495234 67495426 2.58 4.69e-05
"ENSMUSG00000049939" "chr6-3774" "chr6" 28787898 28788090 2.86 8.65e-06
"ENSMUSG00000049988" "chr8-2930" "chr8" 73140317 73140521 2.24 5.05e-05
"ENSMUSG00000050022" "chr5-5459" "chr5" 141197080 141197272 2.75 2.45e-05
"ENSMUSG00000050022" "chr5-2176" "chr5" 141287774 141287966 2.07 1.13e-05
"ENSMUSG00000050022" "chr5-2703" "chr5" 141323588 141323780 2.16 4e-05
"ENSMUSG00000050022" "chr5-3504" "chr5" 141242978 141243170 2.41 1.07e-05
"ENSMUSG00000050022" "chr5-4152" "chr5" 141239250 141239442 2.97 7.64e-07
"ENSMUSG00000050022" "chr5-5460" "chr5" 141238370 141238562 2.97 2.94e-06
"ENSMUSG00000050121" "chr19-1571" "chr19" 41149742 41149934 2.74 3.3e-07
"ENSMUSG00000050164" "chr15-2420" "chr15" 81121086 81121290 2.13 2.18e-05
"ENSMUSG00000050199" "chr2-6283" "chr2" 109783657 109783849 4.1 1.81e-09
"ENSMUSG00000050229" "chr1-2688" "chr1" 174329833 174330037 3.53 4.75e-10
"ENSMUSG00000050229" "chr1-2879" "chr1" 174322351 174322555 2.42 2.43e-06
"ENSMUSG00000050229" "chr1-5237" "chr1" 174330645 174330849 4.21 4.89e-09
"ENSMUSG00000050243" "chr13-2644" "chr13" 20132858 20133050 3.52 7.93e-09
"ENSMUSG00000050271" "chr8-3354" "chr8" 37219909 37220101 2.26 5.99e-05
"ENSMUSG00000050271" "chr8-5869" "chr8" 37181973 37182177 3.03 5.05e-05
"ENSMUSG00000050272" "chr16-1563" "chr16" 96831851 96832043 2.2 1.21e-05
"ENSMUSG00000050272" "chr16-2844" "chr16" 96913058 96913250 2.7 4.68e-06
"ENSMUSG00000050272" "chr16-3993" "chr16" 96824459 96824651 3.76 5.42e-06
"ENSMUSG00000050321" "chr18-4220" "chr18" 86523310 86523514 3.63 4.77e-06
"ENSMUSG00000050350" "chr14-5558" "chr14" 122319903 122320107 18.17 4.88e-17
"ENSMUSG00000050530" "chr2-4060" "chr2" 3078421 3078613 2.36 3.79e-05
"ENSMUSG00000050530" "chr2-5067" "chr2" 3096303 3096495 2.88 5.9e-07
"ENSMUSG00000050558" "chr2-5747" "chr2" 132191487 132191691 3.14 2.53e-07
"ENSMUSG00000050592" "chr2-8930" "chr2" 31891941 31892145 3.7 3.34e-07
"ENSMUSG00000050600" "chr2-3723" "chr2" 174525845 174526049 2.55 6.96e-08
"ENSMUSG00000050619" "chr2-10684" "chr2" 120995238 120995430 2.97 1.14e-05
"ENSMUSG00000050625" "chr1-4778" "chr1" 183451806 183452010 2.57 1.06e-05
"ENSMUSG00000050640" "chr5-3004" "chr5" 100603993 100604197 2.02 6.62e-05
"ENSMUSG00000050700" "chr2-3453" "chr2" 160741895 160742099 2.49 9.58e-07
"ENSMUSG00000050751" "chr8-3280" "chr8" 126925423 126925615 2.79 1.69e-06
"ENSMUSG00000050783" "chr16-3824" "chr16" 64934203 64934407 2.88 3.9e-05
"ENSMUSG00000050840" "chr1-4576" "chr1" 106808597 106808801 2.63 1.51e-05
"ENSMUSG00000050910" "chr11-4147" "chr11" 115246677 115246881 3.81 1.22e-10
"ENSMUSG00000050919" "chr13-2078" "chr13" 99956652 99956844 2.36 3.79e-05
"ENSMUSG00000050945" "chr18-3082" "chr18" 5198165 5198369 4.44 1.54e-08
"ENSMUSG00000050954" "chr13-1206" "chr13" 48593660 48593864 2.21 1.27e-06
"ENSMUSG00000050965" "chr11-7845" "chr11" 108029656 108029848 2.64 6.68e-05
"ENSMUSG00000051008" "chr11-5655" "chr11" 59905459 59905663 2.83 1.89e-06
"ENSMUSG00000051022" "chr5-2307" "chr5" 40028804 40028996 2.6 1.26e-07
"ENSMUSG00000051022" "chr5-6250" "chr5" 40007260 40007452 2.85 3.34e-05
"ENSMUSG00000051048" "chr7-2899" "chr7" 107431439 107431631 2.23 2.42e-06
"ENSMUSG00000051067" "chr10-2466" "chr10" 80304593 80304785 2.48 2.26e-05
"ENSMUSG00000051074" "chr9-6435" "chr9" 98426437 98426641 3.17 3.9e-06
"ENSMUSG00000051076" "chr3-4036" "chr3" 100629806 100629998 3.1 3.73e-06
"ENSMUSG00000051098" "chr13-5384" "chr13" 81907619 81907823 9.09 5.3e-12
"ENSMUSG00000051111" "chr13-855" "chr13" 96736447 96736651 2.02 5.86e-08
"ENSMUSG00000051111" "chr13-2646" "chr13" 96713259 96713463 2.36 4.76e-05
"ENSMUSG00000051133" "chr19-1842" "chr19" 5415199 5415403 2.49 5.14e-06
"ENSMUSG00000051177" "chr2-7676" "chr2" 134724651 134724843 3.22 1.17e-06
"ENSMUSG00000051212" "chr14-5558" "chr14" 122319903 122320107 18.17 4.88e-17
"ENSMUSG00000051234" "chr9-3410" "chr9" 96369808 96370000 2.97 5.23e-08
"ENSMUSG00000051234" "chr9-3967" "chr9" 96405802 96406006 2.78 3.62e-07
"ENSMUSG00000051234" "chr9-3968" "chr9" 96406508 96406712 2.56 1.97e-06
"ENSMUSG00000051243" "chr9-5709" "chr9" 58021341 58021533 3.63 1.46e-06
"ENSMUSG00000051285" "chr1-4815" "chr1" 7095241 7095433 2.43 8.21e-05
"ENSMUSG00000051285" "chr1-7463" "chr1" 7094541 7094733 4.46 1.13e-06
"ENSMUSG00000051285" "chr1-7555" "chr1" 7132329 7132533 3.43 1.76e-05
"ENSMUSG00000051331" "chr6-2325" "chr6" 118900074 118900266 2.18 9.03e-05
"ENSMUSG00000051331" "chr6-1323" "chr6" 118882653 118882857 2.73 1.8e-10
"ENSMUSG00000051335" "chr13-1392" "chr13" 43314016 43314208 2.4 2.76e-07
"ENSMUSG00000051339" "chr5-2845" "chr5" 113562504 113562708 2.46 6.63e-07
"ENSMUSG00000051344" "chr1-4478" "chr1" 64963447 64963639 3.96 7.31e-09
"ENSMUSG00000051344" "chr1-5465" "chr1" 64900926 64901118 2.29 8.94e-05
"ENSMUSG00000051359" "chr15-4933" "chr15" 37348915 37349107 3.11 1.45e-05
"ENSMUSG00000051391" "chr5-2690" "chr5" 136385147 136385339 2.41 1.07e-05
"ENSMUSG00000051403" "chr7-4393" "chr7" 20143377 20143569 3.54 3.89e-07
"ENSMUSG00000051428" "chrX-1402" "chrX" 141976995 141977199 2.92 2.49e-06
"ENSMUSG00000051431" "chr3-4935" "chr3" 59008161 59008365 2.88 3.9e-05
"ENSMUSG00000051435" "chr4-1313" "chr4" 141488520 141488724 2.16 4.99e-08
"ENSMUSG00000051480" "chr1-7141" "chr1" 139810790 139810982 3.3 1.76e-05
"ENSMUSG00000051495" "chr8-1565" "chr8" 129127192 129127384 2.27 9.77e-08
"ENSMUSG00000051495" "chr8-2478" "chr8" 129113176 129113368 3.14 5.52e-09
"ENSMUSG00000051495" "chr8-3035" "chr8" 129049965 129050157 2.35 4.98e-06
"ENSMUSG00000051495" "chr8-2394" "chr8" 129052576 129052780 2.02 2.86e-05
"ENSMUSG00000051506" "chr14-2535" "chr14" 34000915 34001107 2.59 2.4e-06
"ENSMUSG00000051671" "chr8-1704" "chr8" 128930386 128930590 2.52 9.28e-09
"ENSMUSG00000051726" "chr12-3300" "chr12" 17243138 17243342 2.8 7.38e-06
"ENSMUSG00000051726" "chr12-3927" "chr12" 17230723 17230927 2.58 5.81e-05
"ENSMUSG00000051729" "chr14-3947" "chr14" 14099697 14099901 4.44 1.54e-08
"ENSMUSG00000051853" "chr15-4777" "chr15" 98576971 98577163 3.3 1.76e-05
"ENSMUSG00000051864" "chr15-2441" "chr15" 86177498 86177702 2.08 7.23e-05
"ENSMUSG00000051879" "chr15-5381" "chr15" 101567030 101567222 3.57 1.99e-05
"ENSMUSG00000051910" "chr7-5493" "chr7" 122741622 122741814 2.75 2.45e-05
"ENSMUSG00000051910" "chr7-2914" "chr7" 122532259 122532463 2.87 3.22e-08
"ENSMUSG00000051910" "chr7-3282" "chr7" 122593925 122594129 2.08 7.23e-05
"ENSMUSG00000051911" "chr5-4384" "chr5" 125425050 125425254 2.45 3.54e-06
"ENSMUSG00000051920" "chr15-4957" "chr15" 42966895 42967099 6.06 3.09e-09
"ENSMUSG00000051986" "chr2-5776" "chr2" 147609476 147609680 2.48 2.79e-05
"ENSMUSG00000052040" "chr7-3870" "chr7" 71074930 71075134 2.24 5.05e-05
"ENSMUSG00000052076" "chr12-6086" "chr12" 27867747 27867939 4.21 4.89e-06
"ENSMUSG00000052076" "chr12-2465" "chr12" 27789890 27790094 2.64 7.34e-07
"ENSMUSG00000052085" "chr19-3169" "chr19" 25291583 25291775 6.6 5.59e-10
"ENSMUSG00000052085" "chr19-1137" "chr19" 25219618 25219822 2.11 2.76e-06
"ENSMUSG00000052087" "chr13-2763" "chr13" 55475658 55475850 2.97 2.94e-06
"ENSMUSG00000052098" "chr4-3423" "chr4" 139834525 139834717 2.44 1.56e-05
"ENSMUSG00000052098" "chr4-6228" "chr4" 139936447 139936651 2.78 2.91e-05
"ENSMUSG00000052105" "chr17-1571" "chr17" 66782600 66782792 2.56 8.99e-08
"ENSMUSG00000052105" "chr17-4343" "chr17" 66788691 66788883 3.3 1.76e-05
"ENSMUSG00000052126" "chr17-2290" "chr17" 8198312 8198516 3.75 2.37e-08
"ENSMUSG00000052135" "chr4-4135" "chr4" 119934793 119934997 2.39 7.06e-05
"ENSMUSG00000052139" "chr5-4607" "chr5" 32070055 32070247 3.07 2.51e-07
"ENSMUSG00000052222" "chr2-2899" "chr2" 30114494 30114686 2.02 6.95e-06
"ENSMUSG00000052229" "chr18-1173" "chr18" 32098981 32099173 2.83 3.12e-08
"ENSMUSG00000052241" "chr6-5699" "chr6" 47306559 47306763 3.7 3.34e-07
"ENSMUSG00000052298" "chr11-3982" "chr11" 54606201 54606393 2.18 9.03e-05
"ENSMUSG00000052298" "chr11-4857" "chr11" 54531350 54531554 2.39 7.06e-05
"ENSMUSG00000052331" "chr1-4896" "chr1" 54963822 54964014 3.34 3.55e-07
"ENSMUSG00000052387" "chr19-2859" "chr19" 23040295 23040487 2.97 4.44e-05
"ENSMUSG00000052387" "chr19-1879" "chr19" 22377534 22377738 2.44 1.91e-05
"ENSMUSG00000052395" "chr14-2153" "chr14" 31444851 31445043 2.25 4.02e-05
"ENSMUSG00000052450" "chr16-2236" "chr16" 77599176 77599380 2.83 1.89e-06
"ENSMUSG00000052512" "chr7-3184" "chr7" 56628741 56628933 2.25 4.02e-05
"ENSMUSG00000052516" "chr16-1009" "chr16" 74411222 74411414 2.38 1.9e-07
"ENSMUSG00000052534" "chr1-5791" "chr1" 170214474 170214666 2.77 6.42e-06
"ENSMUSG00000052534" "chr1-2233" "chr1" 169998442 169998646 2.28 1.23e-06
"ENSMUSG00000052534" "chr1-3089" "chr1" 169996599 169996803 2.85 4.84e-07
"ENSMUSG00000052544" "chr3-2016" "chr3" 153325561 153325753 2.08 2.54e-05
"ENSMUSG00000052544" "chr3-3208" "chr3" 153331645 153331837 3.34 3.55e-07
"ENSMUSG00000052544" "chr3-4188" "chr3" 153252882 153253074 2.97 1.14e-05
"ENSMUSG00000052544" "chr3-4614" "chr3" 153347655 153347847 2.64 6.68e-05
"ENSMUSG00000052544" "chr3-1799" "chr3" 152945050 152945254 2.3 1.83e-06
"ENSMUSG00000052560" "chr15-4727" "chr15" 90306183 90306387 3.37 4.51e-06
"ENSMUSG00000052572" "chr7-7992" "chr7" 99522643 99522847 3.7 3.34e-07
"ENSMUSG00000052572" "chr7-4229" "chr7" 97896584 97896776 2.39 5.58e-05
"ENSMUSG00000052584" "chr14-2883" "chr14" 77027324 77027528 2.25 7.61e-05
"ENSMUSG00000052595" "chr19-2060" "chr19" 31942845 31943049 2.22 3.35e-05
"ENSMUSG00000052621" "chr4-3480" "chr4" 22406041 22406233 2.17 6.01e-05
"ENSMUSG00000052631" "chr6-4727" "chr6" 72410107 72410299 2.52 3.27e-05
"ENSMUSG00000052658" "chr9-1399" "chr9" 120489584 120489788 2.61 4.98e-11
"ENSMUSG00000052681" "chr10-6406" "chr10" 117380038 117380230 4.7 2.48e-07
"ENSMUSG00000052698" "chr9-4327" "chr9" 67141521 67141713 3.22 1.17e-06
"ENSMUSG00000052698" "chr9-3649" "chr9" 67421307 67421499 2.18 9.03e-05
"ENSMUSG00000052707" "chr7-6704" "chr7" 130334655 130334847 3.11 1.45e-05
"ENSMUSG00000052769" "chr3-4500" "chr3" 115470175 115470367 3.19 3.05e-07
"ENSMUSG00000052848" "chr5-2533" "chr5" 112020476 112020680 2.18 6.5e-06
"ENSMUSG00000052852" "chr6-2414" "chr6" 71752009 71752201 2.33 2.57e-05
"ENSMUSG00000052852" "chr6-2264" "chr6" 71687269 71687461 2.03 5.32e-05
"ENSMUSG00000052852" "chr6-2089" "chr6" 71696316 71696520 2.86 1.25e-07
"ENSMUSG00000052865" "chr2-2642" "chr2" 65734477 65734669 2.06 2.24e-06
"ENSMUSG00000052889" "chr7-3488" "chr7" 129523060 129523252 2.41 1.07e-05
"ENSMUSG00000052889" "chr7-6691" "chr7" 129559938 129560130 3.1 3.73e-06
"ENSMUSG00000052911" "chr9-3451" "chr9" 108381616 108381808 2.88 5.9e-07
"ENSMUSG00000052920" "chr19-2033" "chr19" 31838561 31838753 2.51 6.21e-06
"ENSMUSG00000052920" "chr19-3145" "chr19" 31614774 31614978 3.03 5.05e-05
"ENSMUSG00000052928" "chr18-1340" "chr18" 75699580 75699772 2.02 1.57e-05
"ENSMUSG00000052928" "chr18-4184" "chr18" 75570067 75570259 4.21 4.89e-06
"ENSMUSG00000052928" "chr18-4163" "chr18" 75820881 75821085 2.78 2.91e-05
"ENSMUSG00000052942" "chr19-859" "chr19" 28373598 28373802 2.52 9.28e-09
"ENSMUSG00000052942" "chr19-1241" "chr19" 28655633 28655837 2.52 2.59e-07
"ENSMUSG00000052942" "chr19-1378" "chr19" 28689349 28689553 2.32 2.72e-06
"ENSMUSG00000052942" "chr19-1769" "chr19" 28703427 28703631 2.93 6.34e-07
"ENSMUSG00000052942" "chr19-2216" "chr19" 28475135 28475339 3.25 7.68e-08
"ENSMUSG00000052942" "chr19-2855" "chr19" 28445044 28445248 3.84 1.22e-06
"ENSMUSG00000052949" "chr11-7766" "chr11" 116245744 116245948 2.52 4.04e-05
"ENSMUSG00000052955" "chr6-4605" "chr6" 53872216 53872420 3.16 9.92e-07
"ENSMUSG00000053004" "chr6-6150" "chr6" 114287292 114287484 4.16 3.45e-07
"ENSMUSG00000053004" "chr6-1632" "chr6" 114385782 114385986 2.34 6.75e-08
"ENSMUSG00000053004" "chr6-5352" "chr6" 114405871 114406075 4.04 2.98e-07
"ENSMUSG00000053025" "chr7-3409" "chr7" 82197275 82197479 3.11 1.12e-09
"ENSMUSG00000053025" "chr7-2719" "chr7" 82222799 82223003 2.13 1.44e-05
"ENSMUSG00000053025" "chr7-4842" "chr7" 82246602 82246806 2.48 2.79e-05
"ENSMUSG00000053025" "chr7-4843" "chr7" 82335714 82335918 2.39 7.06e-05
"ENSMUSG00000053025" "chr7-2867" "chr7" 82474751 82474955 2.02 6.62e-05
"ENSMUSG00000053046" "chr7-5625" "chr7" 149179508 149179700 3.8 3.91e-07
"ENSMUSG00000053049" "chr7-4959" "chr7" 103908896 103909088 2.7 4.68e-06
"ENSMUSG00000053049" "chr7-6437" "chr7" 103941539 103941743 2.39 7.06e-05
"ENSMUSG00000053049" "chr7-7151" "chr7" 103917355 103917559 3.17 3.9e-06
"ENSMUSG00000053063" "chr6-1272" "chr6" 129284171 129284375 2.42 1.5e-09
"ENSMUSG00000053101" "chr13-2729" "chr13" 19895650 19895854 2.61 2.79e-06
"ENSMUSG00000053110" "chr9-3049" "chr9" 7957760 7957964 2.94 1.62e-07
"ENSMUSG00000053185" "chr1-3714" "chr1" 30772805 30773009 2.78 3.62e-07
"ENSMUSG00000053185" "chr1-5994" "chr1" 30757100 30757304 2.65 8.25e-05
"ENSMUSG00000053192" "chr3-3369" "chr3" 95029621 95029813 2.67 1.77e-05
"ENSMUSG00000053268" "chr5-6309" "chr5" 104610343 104610547 3.37 4.51e-06
"ENSMUSG00000053333" "chr1-2594" "chr1" 88603151 88603343 2.13 1.19e-05
"ENSMUSG00000053333" "chr1-2978" "chr1" 88601743 88601935 2.09 3.82e-05
"ENSMUSG00000053333" "chr1-2172" "chr1" 88827404 88827608 2.16 1.9e-06
"ENSMUSG00000053333" "chr1-2986" "chr1" 88828916 88829120 2.63 1.39e-07
"ENSMUSG00000053338" "chr7-2231" "chr7" 3458019 3458223 2.16 1.9e-06
"ENSMUSG00000053375" "chr17-4381" "chr17" 87328188 87328392 3.7 3.34e-07
"ENSMUSG00000053414" "chr16-3888" "chr16" 90485096 90485300 4.24 6.94e-08
"ENSMUSG00000053420" "chr10-2166" "chr10" 93711727 93711931 2.18 6.5e-06
"ENSMUSG00000053465" "chr14-1515" "chr14" 119538225 119538417 2.31 2.3e-06
"ENSMUSG00000053469" "chr15-3720" "chr15" 66577433 66577637 2.39 7.06e-05
"ENSMUSG00000053469" "chr15-4105" "chr15" 66608730 66608934 3.89 6.02e-09
"ENSMUSG00000053477" "chr18-885" "chr18" 69543721 69543913 2.04 3e-07
"ENSMUSG00000053477" "chr18-1855" "chr18" 69708002 69708194 2.74 3.3e-07
"ENSMUSG00000053477" "chr18-3675" "chr18" 69699189 69699393 2.39 7.06e-05
"ENSMUSG00000053519" "chr11-6584" "chr11" 33685432 33685636 2.8 7.38e-06
"ENSMUSG00000053528" "chr7-7082" "chr7" 90379004 90379208 3.03 1.26e-05
"ENSMUSG00000053553" "chr5-3045" "chr5" 139884155 139884347 2.41 2.06e-06
"ENSMUSG00000053580" "chr11-7814" "chr11" 105367401 105367593 2.97 4.44e-05
"ENSMUSG00000053580" "chr11-8550" "chr11" 105466830 105467034 3.2 1.55e-05
"ENSMUSG00000053617" "chr19-1703" "chr19" 47430833 47431025 3.85 1.56e-10
"ENSMUSG00000053617" "chr19-2454" "chr19" 47336244 47336448 3.28 2.98e-07
"ENSMUSG00000053641" "chr9-5196" "chr9" 64695115 64695307 7.68 9.13e-17
"ENSMUSG00000053664" "chr1-8371" "chr1" 169142358 169142562 3.53 6.91e-05
"ENSMUSG00000053702" "chr2-7934" "chr2" 17644445 17644649 2.58 5.81e-05
"ENSMUSG00000053714" "chr7-3556" "chr7" 26181744 26181936 2.26 5.99e-05
"ENSMUSG00000053716" "chr9-3439" "chr9" 106308891 106309083 2.25 4.02e-05
"ENSMUSG00000053746" "chr2-4450" "chr2" 32678934 32679126 3.06 6.56e-08
"ENSMUSG00000053768" "chr6-4193" "chr6" 32731112 32731304 2.48 2.26e-05
"ENSMUSG00000053773" "chr9-3263" "chr9" 20635351 20635543 2.26 5.99e-05
"ENSMUSG00000053819" "chr3-3741" "chr3" 126303692 126303884 2.36 3.79e-05
"ENSMUSG00000053863" "chr5-4290" "chr5" 104787166 104787370 2.48 2.79e-05
"ENSMUSG00000053889" "chr9-3063" "chr9" 34675149 34675341 2.26 5.99e-05
"ENSMUSG00000053898" "chr7-4770" "chr7" 29608858 29609050 2.43 8.21e-05
"ENSMUSG00000053907" "chr6-4727" "chr6" 72410107 72410299 2.52 3.27e-05
"ENSMUSG00000053965" "chr3-1782" "chr3" 122469660 122469864 2.13 1.44e-05
