"ensembl_gene_id" "peak" "chr" "start" "end" "fc" "p"
"ENSMUSG00000042439" "chr18-3402" "chr18" 65764226 65764398 3.78 2.85e-08
"ENSMUSG00000042446" "chr4-7142" "chr4" 126541047 126541223 2.6 8.78e-06
"ENSMUSG00000042451" "chr1-9680" "chr1" 136143506 136143678 2.61 6.68e-05
"ENSMUSG00000042507" "chr12-4643" "chr12" 85562638 85562814 3.19 8.21e-07
"ENSMUSG00000042507" "chr12-2259" "chr12" 85528274 85528446 3.39 1.23e-11
"ENSMUSG00000042508" "chr5-4820" "chr5" 9059282 9059458 2.95 2.06e-06
"ENSMUSG00000042529" "chr11-4242" "chr11" 60816638 60816810 2.29 1.74e-05
"ENSMUSG00000042605" "chr5-4676" "chr5" 122139363 122139535 2.49 3.27e-05
"ENSMUSG00000042607" "chr6-2171" "chr6" 5359912 5360088 2.32 1.42e-06
"ENSMUSG00000042625" "chr17-3570" "chr17" 56697507 56697683 2.41 5.96e-05
"ENSMUSG00000042625" "chr17-4330" "chr17" 56689557 56689729 2.55 4.69e-05
"ENSMUSG00000042628" "chr12-5809" "chr12" 84935261 84935433 3.06 3.73e-06
"ENSMUSG00000042631" "chr2-1578" "chr2" 152857998 152858174 2.02 1.23e-09
"ENSMUSG00000042632" "chr15-1506" "chr15" 79154260 79154436 2.08 1.26e-06
"ENSMUSG00000042672" "chr3-4949" "chr3" 89164668 89164840 2.49 3.27e-05
"ENSMUSG00000042677" "chr4-7905" "chr4" 124802446 124802622 2.45 8.91e-05
"ENSMUSG00000042680" "chr18-2814" "chr18" 21351310 21351486 2.47 1.58e-05
"ENSMUSG00000042682" "chr14-5089" "chr14" 30782789 30782965 2.61 4.96e-05
"ENSMUSG00000042700" "chr12-3475" "chr12" 83528307 83528483 2.69 3.21e-06
"ENSMUSG00000042724" "chr12-2936" "chr12" 82907748 82907924 2.42 1.3e-06
"ENSMUSG00000042734" "chr12-3757" "chr12" 82743547 82743719 2.48 1.19e-06
"ENSMUSG00000042744" "chr5-4684" "chr5" 121811410 121811586 2.95 2.06e-06
"ENSMUSG00000042751" "chr1-7381" "chr1" 154878062 154878234 4.12 3.45e-07
"ENSMUSG00000042751" "chr1-8469" "chr1" 154899582 154899754 2.94 4.44e-05
"ENSMUSG00000042784" "chr3-1827" "chr3" 89032494 89032670 2.19 2.19e-06
"ENSMUSG00000042797" "chr7-10152" "chr7" 104910240 104910412 3.1 5.69e-05
"ENSMUSG00000042807" "chr1-4934" "chr1" 53982347 53982523 2.65 1.26e-05
"ENSMUSG00000042834" "chr18-4584" "chr18" 33620033 33620205 2.69 9.4e-05
"ENSMUSG00000042874" "chr13-2245" "chr13" 32919535 32919711 2.26 4.17e-05
"ENSMUSG00000042874" "chr13-4319" "chr13" 32916268 32916440 3.36 1.35e-06
"ENSMUSG00000042938" "chr2-7165" "chr2" 146103916 146104092 2.55 6.06e-06
"ENSMUSG00000042938" "chr2-10028" "chr2" 146127952 146128124 3.31 3.55e-07
"ENSMUSG00000042961" "chr15-3006" "chr15" 7151010 7151186 2.33 1.75e-05
"ENSMUSG00000042962" "chr12-4643" "chr12" 85562638 85562814 3.19 8.21e-07
"ENSMUSG00000043091" "chr15-4064" "chr15" 98860834 98861010 2.28 6.35e-05
"ENSMUSG00000043126" "chr10-3683" "chr10" 61031921 61032093 3.14 7.98e-08
"ENSMUSG00000043126" "chr10-4440" "chr10" 60981013 60981185 2.49 3.27e-05
"ENSMUSG00000043145" "chr13-1692" "chr13" 22118059 22118235 2.04 2.26e-05
"ENSMUSG00000043259" "chr10-3240" "chr10" 69882439 69882615 2.18 6.27e-05
"ENSMUSG00000043259" "chr10-3717" "chr10" 69899887 69900059 2.49 3.27e-05
"ENSMUSG00000043279" "chr5-5221" "chr5" 137555979 137556155 3.18 2.05e-07
"ENSMUSG00000043282" "chr1-9808" "chr1" 155733512 155733684 4.12 3.45e-07
"ENSMUSG00000043323" "chr5-2864" "chr5" 110867737 110867909 2.12 2.67e-05
"ENSMUSG00000043430" "chr5-5372" "chr5" 36593811 36593987 2.1 9.07e-05
"ENSMUSG00000043430" "chr5-8550" "chr5" 36566912 36567084 2.94 1.14e-05
"ENSMUSG00000043456" "chr7-5147" "chr7" 38433834 38434010 2.25 2.73e-05
"ENSMUSG00000043460" "chr15-4323" "chr15" 78509578 78509754 2.65 1.26e-05
"ENSMUSG00000043496" "chr6-6116" "chr6" 53767224 53767400 2.41 5.96e-05
"ENSMUSG00000043501" "chr15-3905" "chr15" 78658591 78658763 2.61 6.68e-05
"ENSMUSG00000043531" "chr19-4002" "chr19" 50416762 50416938 3.57 1.06e-06
"ENSMUSG00000043531" "chr19-2976" "chr19" 50596766 50596938 2.84 2.25e-06
"ENSMUSG00000043549" "chrX-1495" "chrX" 91611798 91611970 2.55 4.69e-05
"ENSMUSG00000043556" "chr15-1123" "chr15" 26825520 26825696 2.1 3.1e-08
"ENSMUSG00000043572" "chr4-7929" "chr4" 106327460 106327632 2.94 1.14e-05
"ENSMUSG00000043668" "chr8-5218" "chr8" 92792307 92792483 2.83 6.17e-06
"ENSMUSG00000043670" "chr10-3775" "chr10" 80481670 80481842 2.07 8.66e-05
"ENSMUSG00000043671" "chr7-5141" "chr7" 36449559 36449735 3.64 7.38e-08
"ENSMUSG00000043705" "chr17-6097" "chr17" 73692811 73692983 2.94 4.44e-05
"ENSMUSG00000043733" "chr5-5128" "chr5" 121628438 121628610 2.22 4.02e-05
"ENSMUSG00000043811" "chr16-3287" "chr16" 18211743 18211915 2.41 8.21e-05
"ENSMUSG00000043822" "chr10-3279" "chr10" 79807598 79807774 2.3 7.67e-06
"ENSMUSG00000043857" "chr11-11059" "chr11" 116799394 116799566 2.41 8.21e-05
"ENSMUSG00000043867" "chr8-3850" "chr8" 123694900 123695076 2.51 4.15e-06
"ENSMUSG00000043940" "chr5-6108" "chr5" 102310029 102310205 4.69 2.7e-09
"ENSMUSG00000043962" "chr4-9178" "chr4" 125843956 125844128 3.5 3.89e-07
"ENSMUSG00000044017" "chr5-4731" "chr5" 129806568 129806744 2.47 1.58e-05
"ENSMUSG00000044017" "chr5-5785" "chr5" 129772711 129772883 2.94 7.64e-07
"ENSMUSG00000044033" "chr2-3910" "chr2" 77007327 77007499 2.05 1.69e-05
"ENSMUSG00000044066" "chr11-4846" "chr11" 20129777 20129953 2.23 1.79e-05
"ENSMUSG00000044122" "chr11-5842" "chr11" 78018006 78018178 2.52 1.7e-06
"ENSMUSG00000044164" "chr13-1276" "chr13" 43660683 43660859 2.38 5.86e-07
"ENSMUSG00000044252" "chr18-1826" "chr18" 13066166 13066338 2.61 3.37e-06
"ENSMUSG00000044254" "chr4-7066" "chr4" 106147364 106147536 2.26 8.94e-05
"ENSMUSG00000044340" "chr1-3006" "chr1" 108045638 108045810 2.01 5.32e-05
"ENSMUSG00000044407" "chr17-3742" "chr17" 10549757 10549929 2.14 6.01e-05
"ENSMUSG00000044442" "chr16-2484" "chr16" 87329632 87329808 2.43 1.06e-05
"ENSMUSG00000044444" "chr13-2426" "chr13" 55507028 55507200 2.24 5.99e-05
"ENSMUSG00000044447" "chr14-3798" "chr14" 68590885 68591061 2.55 3.41e-05
"ENSMUSG00000044477" "chr17-4165" "chr17" 30247141 30247317 3.4 1.79e-08
"ENSMUSG00000044522" "chr3-1434" "chr3" 121340109 121340285 2.79 1.7e-10
"ENSMUSG00000044522" "chr3-4391" "chr3" 121345984 121346160 2.3 9.67e-05
"ENSMUSG00000044526" "chr17-3570" "chr17" 56697507 56697683 2.41 5.96e-05
"ENSMUSG00000044526" "chr17-4719" "chr17" 56619226 56619402 2.61 4.96e-05
"ENSMUSG00000044526" "chr17-4330" "chr17" 56689557 56689729 2.55 4.69e-05
"ENSMUSG00000044550" "chrX-1941" "chrX" 133228303 133228475 4.12 3.45e-07
"ENSMUSG00000044646" "chr18-1311" "chr18" 75980652 75980828 2 5.54e-06
"ENSMUSG00000044646" "chr18-2022" "chr18" 76231711 76231887 2.31 9.42e-07
"ENSMUSG00000044676" "chr8-3550" "chr8" 112654630 112654806 2.55 6.06e-06
"ENSMUSG00000044712" "chr12-3722" "chr12" 74443971 74444143 2.94 1.14e-05
"ENSMUSG00000044734" "chr13-2245" "chr13" 32919535 32919711 2.26 4.17e-05
"ENSMUSG00000044734" "chr13-4319" "chr13" 32916268 32916440 3.36 1.35e-06
"ENSMUSG00000044770" "chr10-2127" "chr10" 42714301 42714477 2.14 4.87e-06
"ENSMUSG00000045007" "chr11-4679" "chr11" 101010910 101011082 2.06 3.82e-05
"ENSMUSG00000045022" "chr13-1894" "chr13" 99800912 99801088 2.32 1.42e-06
"ENSMUSG00000045034" "chr13-2532" "chr13" 93169276 93169452 2.1 5.89e-05
"ENSMUSG00000045038" "chr17-3669" "chr17" 86749963 86750135 2.26 8.94e-05
"ENSMUSG00000045038" "chr17-3362" "chr17" 86906169 86906341 2.22 4.02e-05
"ENSMUSG00000045038" "chr17-5483" "chr17" 86866542 86866714 2.69 9.4e-05
"ENSMUSG00000045045" "chr19-2136" "chr19" 4534735 4534911 3.29 6.15e-08
"ENSMUSG00000045045" "chr19-3035" "chr19" 4570262 4570434 2.55 4.69e-05
"ENSMUSG00000045045" "chr19-3776" "chr19" 4565967 4566139 2.69 9.4e-05
"ENSMUSG00000045052" "chr19-1733" "chr19" 60542859 60543035 2.1 9.07e-05
"ENSMUSG00000045053" "chr17-3074" "chr17" 84012937 84013113 2.19 9.63e-05
"ENSMUSG00000045078" "chr5-2057" "chr5" 143874981 143875157 2.01 1.55e-06
"ENSMUSG00000045078" "chr5-3406" "chr5" 143807421 143807593 2.51 3.28e-07
"ENSMUSG00000045092" "chr3-714" "chr3" 115345545 115345721 2.43 2.73e-13
"ENSMUSG00000045095" "chr6-2398" "chr6" 93657444 93657620 2 1.99e-05
"ENSMUSG00000045095" "chr6-2478" "chr6" 93733210 93733382 2.42 2.99e-06
"ENSMUSG00000045095" "chr6-4115" "chr6" 93684530 93684702 2.74 6.42e-06
"ENSMUSG00000045193" "chr10-3443" "chr10" 79625938 79626110 2.84 2.25e-06
"ENSMUSG00000045210" "chr1-4854" "chr1" 9736583 9736759 2.95 2.06e-06
"ENSMUSG00000045216" "chr1-6018" "chr1" 36129141 36129317 2.83 6.17e-06
"ENSMUSG00000045216" "chr1-2925" "chr1" 36196410 36196582 2.07 8.66e-05
"ENSMUSG00000045246" "chr8-2327" "chr8" 122164027 122164203 2.27 3.35e-06
"ENSMUSG00000045312" "chr13-1400" "chr13" 94948874 94949046 2.3 4.54e-07
"ENSMUSG00000045318" "chr5-3837" "chr5" 35535151 35535327 2.1 3.83e-05
"ENSMUSG00000045333" "chr8-7099" "chr8" 90243131 90243307 2.72 1.78e-05
"ENSMUSG00000045333" "chr8-4759" "chr8" 90221150 90221322 3.36 1.35e-06
"ENSMUSG00000045333" "chr8-5838" "chr8" 90361924 90362096 2.72 2.45e-05
"ENSMUSG00000045414" "chr9-3572" "chr9" 94435640 94435816 2.59 1.58e-06
"ENSMUSG00000045466" "chr6-3073" "chr6" 47942816 47942992 3.34 1.17e-09
"ENSMUSG00000045569" "chr18-4633" "chr18" 68549202 68549378 6.46 4.02e-10
"ENSMUSG00000045636" "chr8-2429" "chr8" 42103257 42103429 2.09 5.3e-06
"ENSMUSG00000045659" "chr7-5374" "chr7" 123354434 123354610 2.43 1.06e-05
"ENSMUSG00000045659" "chr7-10370" "chr7" 123424169 123424341 4.31 8.11e-08
"ENSMUSG00000045671" "chr11-8671" "chr11" 19882470 19882646 2.19 9.63e-05
"ENSMUSG00000045671" "chr11-3313" "chr11" 19886782 19886954 2.27 4.87e-07
"ENSMUSG00000045671" "chr11-5170" "chr11" 19836615 19836787 2.37 5.58e-05
"ENSMUSG00000045763" "chr15-2161" "chr15" 25321195 25321371 2.27 3.35e-06
"ENSMUSG00000045763" "chr15-4099" "chr15" 25335206 25335378 3.31 3.55e-07
"ENSMUSG00000045775" "chr11-9802" "chr11" 115334136 115334308 3.06 3.73e-06
"ENSMUSG00000045794" "chr2-1125" "chr2" 181448784 181448960 2.18 1.6e-13
"ENSMUSG00000045817" "chr17-1968" "chr17" 84545416 84545592 2.08 1.93e-06
"ENSMUSG00000045817" "chr17-6173" "chr17" 84540764 84540936 2.94 4.44e-05
"ENSMUSG00000045826" "chr19-2750" "chr19" 4154221 4154393 6.37 1.57e-12
"ENSMUSG00000045838" "chr2-7075" "chr2" 118590049 118590225 2.16 2.67e-05
"ENSMUSG00000045867" "chr10-5204" "chr10" 94708101 94708273 2.82 3.34e-05
"ENSMUSG00000045968" "chr1-9808" "chr1" 155733512 155733684 4.12 3.45e-07
"ENSMUSG00000045975" "chr16-2796" "chr16" 98122818 98122994 6.63 1.53e-13
"ENSMUSG00000045980" "chr11-5948" "chr11" 115090707 115090883 2.43 1.06e-05
"ENSMUSG00000045983" "chr16-1425" "chr16" 20678486 20678658 2.39 2.06e-06
"ENSMUSG00000045994" "chr9-3968" "chr9" 26543956 26544132 2.6 8.78e-06
"ENSMUSG00000045994" "chr9-5373" "chr9" 26550975 26551147 4.12 3.45e-07
"ENSMUSG00000046005" "chr14-2192" "chr14" 32827717 32827893 2.16 2.67e-05
"ENSMUSG00000046034" "chr15-3747" "chr15" 27552514 27552686 2.65 1.77e-05
"ENSMUSG00000046079" "chr5-3914" "chr5" 106127865 106128041 2.7 1.49e-07
"ENSMUSG00000046160" "chr16-719" "chr16" 91306096 91306272 2.38 1.46e-10
"ENSMUSG00000046182" "chr7-5408" "chr7" 133198633 133198809 2.28 6.35e-05
"ENSMUSG00000046182" "chr7-2901" "chr7" 133181735 133181907 2.05 1.69e-05
"ENSMUSG00000046182" "chr7-5923" "chr7" 133227381 133227553 3.18 1.17e-06
"ENSMUSG00000046182" "chr7-7287" "chr7" 133242932 133243104 3.06 3.73e-06
"ENSMUSG00000046337" "chr1-5379" "chr1" 36628203 36628379 3.4 3.86e-06
"ENSMUSG00000046337" "chr1-4900" "chr1" 36730055 36730227 2.61 6.68e-05
"ENSMUSG00000046441" "chr8-5329" "chr8" 112710956 112711132 2.38 3.97e-05
"ENSMUSG00000046447" "chr4-9138" "chr4" 138054181 138054357 2.81 2.48e-05
"ENSMUSG00000046500" "chr6-7175" "chr6" 96977248 96977424 3.4 3.86e-06
"ENSMUSG00000046523" "chr14-2456" "chr14" 76298268 76298444 2.04 8.21e-05
"ENSMUSG00000046523" "chr14-1453" "chr14" 76359451 76359623 2.36 1.42e-06
"ENSMUSG00000046546" "chr16-1399" "chr16" 30602051 30602227 2.15 1.74e-05
"ENSMUSG00000046548" "chr5-5732" "chr5" 137113804 137113980 3.57 1.93e-08
"ENSMUSG00000046548" "chr5-7920" "chr5" 137095906 137096082 3.4 3.86e-06
"ENSMUSG00000046573" "chr13-3442" "chr13" 36113393 36113565 2.65 1.77e-05
"ENSMUSG00000046580" "chr12-1156" "chr12" 77278004 77278180 2.43 2.95e-08
"ENSMUSG00000046667" "chr4-4316" "chr4" 12067955 12068131 2.7 1.49e-07
"ENSMUSG00000046719" "chr11-4703" "chr11" 95382305 95382481 2.72 8.17e-07
"ENSMUSG00000046727" "chr18-3905" "chr18" 36521682 36521858 4.08 2.53e-07
"ENSMUSG00000046743" "chr3-6683" "chr3" 38705652 38705828 2.81 2.48e-05
"ENSMUSG00000046743" "chr3-4779" "chr3" 38818271 38818443 2.41 8.21e-05
"ENSMUSG00000046794" "chr8-3949" "chr8" 36356630 36356806 2.41 7.14e-06
"ENSMUSG00000046804" "chr2-7075" "chr2" 118590049 118590225 2.16 2.67e-05
"ENSMUSG00000046826" "chr7-3155" "chr7" 31758671 31758843 2.31 3.39e-06
"ENSMUSG00000046828" "chr1-1956" "chr1" 44255653 44255829 2.04 2.67e-06
"ENSMUSG00000046844" "chr8-2473" "chr8" 116856353 116856529 2.14 7.44e-06
"ENSMUSG00000046844" "chr8-3816" "chr8" 116875689 116875865 2.47 1.58e-05
"ENSMUSG00000046844" "chr8-5993" "chr8" 116677034 116677206 3.06 3.73e-06
"ENSMUSG00000046961" "chr16-2420" "chr16" 37926229 37926401 3.06 3.73e-06
"ENSMUSG00000046982" "chr18-4406" "chr18" 84201539 84201711 2.41 8.21e-05
"ENSMUSG00000046982" "chr18-3894" "chr18" 84113264 84113436 2.69 9.4e-05
"ENSMUSG00000046997" "chr9-3309" "chr9" 96863044 96863216 3.04 2.51e-07
"ENSMUSG00000047003" "chr15-3914" "chr15" 75448261 75448437 2.26 4.17e-05
"ENSMUSG00000047013" "chr6-3400" "chr6" 85432898 85433074 2.36 2.64e-05
"ENSMUSG00000047030" "chr2-10018" "chr2" 167308187 167308363 2.61 4.96e-05
"ENSMUSG00000047045" "chrX-852" "chrX" 139115323 139115499 2.25 1.46e-06
"ENSMUSG00000047045" "chrX-1409" "chrX" 139152761 139152933 2.41 8.21e-05
"ENSMUSG00000047046" "chr6-6328" "chr6" 88176632 88176804 3.5 3.89e-07
"ENSMUSG00000047053" "chr1-9808" "chr1" 155733512 155733684 4.12 3.45e-07
"ENSMUSG00000047085" "chr7-2273" "chr7" 51686907 51687083 2 3.62e-06
"ENSMUSG00000047116" "chr7-1833" "chr7" 4063834 4064010 2.17 1.5e-08
"ENSMUSG00000047117" "chr13-3648" "chr13" 97228351 97228527 2.61 4.96e-05
"ENSMUSG00000047117" "chr13-2490" "chr13" 97202379 97202551 2.45 4.32e-06
"ENSMUSG00000047139" "chr10-2256" "chr10" 43298592 43298768 2.58 5.21e-08
"ENSMUSG00000047146" "chr10-1841" "chr10" 62319115 62319291 2.04 6.25e-06
"ENSMUSG00000047146" "chr10-3730" "chr10" 62306539 62306715 2.64 2.26e-06
"ENSMUSG00000047168" "chr19-3799" "chr19" 20601704 20601880 4.08 2.53e-07
"ENSMUSG00000047257" "chr9-5694" "chr9" 110737374 110737550 2.86 1.54e-06
"ENSMUSG00000047261" "chr16-4479" "chr16" 42311362 42311534 3.43 5.18e-06
"ENSMUSG00000047330" "chr1-5021" "chr1" 78904406 78904582 2.6 8.78e-06
"ENSMUSG00000047361" "chr1-1775" "chr1" 59592071 59592247 2.22 4.19e-07
"ENSMUSG00000047368" "chr19-2813" "chr19" 21731283 21731459 2.3 9.67e-05
"ENSMUSG00000047409" "chr9-3962" "chr9" 118837682 118837854 2.19 1.8e-05
"ENSMUSG00000047414" "chr12-4209" "chr12" 96985103 96985279 3.5 2.73e-07
"ENSMUSG00000047419" "chr13-2534" "chr13" 93898886 93899062 2.55 1.09e-06
"ENSMUSG00000047434" "chr16-3796" "chr16" 31048150 31048322 3.43 5.18e-06
"ENSMUSG00000047446" "chr12-4038" "chr12" 40701865 40702037 2.26 8.94e-05
"ENSMUSG00000047547" "chr13-2198" "chr13" 54707199 54707371 2.01 8.02e-05
"ENSMUSG00000047635" "chr5-6302" "chr5" 124784877 124785053 2.86 1.54e-06
"ENSMUSG00000047658" "chr19-3354" "chr19" 5296828 5297004 4.49 1.28e-08
"ENSMUSG00000047692" "chr10-2989" "chr10" 70364288 70364464 2.23 1.79e-05
"ENSMUSG00000047692" "chr10-3726" "chr10" 70328109 70328281 2.37 5.58e-05
"ENSMUSG00000047714" "chr16-1549" "chr16" 31273335 31273507 2.71 3.3e-07
"ENSMUSG00000047719" "chr4-8353" "chr4" 147777772 147777944 2.94 2.94e-06
"ENSMUSG00000047787" "chr19-915" "chr19" 7189072 7189248 2.18 2.28e-08
"ENSMUSG00000047787" "chr19-1227" "chr19" 7132693 7132869 2.04 4.09e-06
"ENSMUSG00000047804" "chr11-10343" "chr11" 61703528 61703700 2.94 2.94e-06
"ENSMUSG00000047807" "chr15-5113" "chr15" 57654129 57654301 2.69 9.4e-05
"ENSMUSG00000047842" "chr13-3941" "chr13" 52541481 52541653 2.67 4.68e-06
"ENSMUSG00000047888" "chr15-3272" "chr15" 80553613 80553785 2.07 8.66e-05
"ENSMUSG00000047907" "chr2-13393" "chr2" 169634867 169635039 4.31 8.11e-08
"ENSMUSG00000047921" "chr15-1795" "chr15" 72851168 72851344 2.27 2.75e-07
"ENSMUSG00000047921" "chr15-5935" "chr15" 72837114 72837286 3.1 5.69e-05
"ENSMUSG00000047935" "chr8-3017" "chr8" 12439456 12439632 2.1 3.83e-05
"ENSMUSG00000047959" "chr3-2755" "chr3" 106758468 106758644 2.34 2.13e-06
"ENSMUSG00000047989" "chr18-3119" "chr18" 24269666 24269842 3.35 9.69e-07
"ENSMUSG00000048001" "chr4-8274" "chr4" 154306768 154306944 3.06 1.08e-05
"ENSMUSG00000048058" "chr2-5886" "chr2" 101842732 101842908 2.16 2.67e-05
"ENSMUSG00000048078" "chr7-8678" "chr7" 103818699 103818875 2.41 5.96e-05
"ENSMUSG00000048096" "chr1-3921" "chr1" 137248940 137249116 2.1 5.89e-05
"ENSMUSG00000048206" "chr6-6328" "chr6" 88176632 88176804 3.5 3.89e-07
"ENSMUSG00000048240" "chr10-3775" "chr10" 80481670 80481842 2.07 8.66e-05
"ENSMUSG00000048251" "chr12-5976" "chr12" 109172429 109172601 3.76 3.91e-07
"ENSMUSG00000048264" "chr13-2224" "chr13" 9493933 9494109 2.55 1.09e-06
"ENSMUSG00000048279" "chr14-2238" "chr14" 61791318 61791494 2.17 4.09e-05
"ENSMUSG00000048279" "chr14-4225" "chr14" 61688276 61688448 3.76 3.91e-07
"ENSMUSG00000048285" "chr12-7441" "chr12" 71981363 71981535 3.1 5.69e-05
"ENSMUSG00000048330" "chr7-10263" "chr7" 116181612 116181784 4.12 3.45e-07
"ENSMUSG00000048332" "chr3-3266" "chr3" 52968050 52968226 2.6 8.78e-06
"ENSMUSG00000048332" "chr3-6928" "chr3" 53051786 53051958 6.86 8.31e-11
"ENSMUSG00000048399" "chr16-3624" "chr16" 25240284 25240460 2.81 2.48e-05
"ENSMUSG00000048482" "chr2-3874" "chr2" 109516684 109516860 2.15 1.74e-05
"ENSMUSG00000048483" "chr12-2882" "chr12" 88314695 88314867 2.26 8.94e-05
"ENSMUSG00000048521" "chr9-5768" "chr9" 123758481 123758657 2.93 8.3e-06
"ENSMUSG00000048546" "chr15-5324" "chr15" 81681033 81681209 2.65 1.26e-05
"ENSMUSG00000048562" "chr12-4354" "chr12" 120087780 120087956 2.3 9.67e-05
"ENSMUSG00000048578" "chr5-9925" "chr5" 115611424 115611600 2.93 8.3e-06
"ENSMUSG00000048600" "chrX-852" "chrX" 139115323 139115499 2.25 1.46e-06
"ENSMUSG00000048617" "chr8-1671" "chr8" 87470558 87470734 2.01 4.36e-07
"ENSMUSG00000048626" "chr4-3377" "chr4" 117451987 117452163 2.04 5.33e-05
"ENSMUSG00000048677" "chr7-7320" "chr7" 152486130 152486306 2.55 3.41e-05
"ENSMUSG00000048686" "chr4-6480" "chr4" 127858849 127859021 3.05 9.64e-07
"ENSMUSG00000048706" "chr4-8817" "chr4" 80565229 80565401 2.69 9.4e-05
"ENSMUSG00000048721" "chr11-2242" "chr11" 46048685 46048861 2.88 2.59e-13
"ENSMUSG00000048731" "chr17-3789" "chr17" 27131585 27131757 7.51 1.6e-12
"ENSMUSG00000048747" "chr4-2948" "chr4" 97286064 97286240 2.4 8.72e-07
"ENSMUSG00000048747" "chr4-6299" "chr4" 97510697 97510869 2.49 3.27e-05
"ENSMUSG00000048756" "chr10-4905" "chr10" 41915168 41915344 2.83 6.17e-06
"ENSMUSG00000048794" "chr6-5053" "chr6" 90356562 90356734 2.61 6.68e-05
"ENSMUSG00000048794" "chr6-5647" "chr6" 90382082 90382254 2.72 2.45e-05
"ENSMUSG00000048814" "chr1-1952" "chr1" 38903592 38903768 2.04 6.25e-06
"ENSMUSG00000048939" "chr16-2380" "chr16" 29331873 29332045 2.49 6.21e-06
"ENSMUSG00000048982" "chr12-3157" "chr12" 76524973 76525149 2.23 1.79e-05
"ENSMUSG00000048988" "chr5-6510" "chr5" 140368499 140368671 2.94 1.14e-05
"ENSMUSG00000048997" "chr3-4068" "chr3" 108006635 108006807 2.74 6.42e-06
"ENSMUSG00000049013" "chr3-5510" "chr3" 85781953 85782125 3.43 5.18e-06
"ENSMUSG00000049044" "chr2-7007" "chr2" 71974487 71974659 3.22 4.53e-06
"ENSMUSG00000049044" "chr2-12467" "chr2" 72069047 72069219 3.1 5.69e-05
"ENSMUSG00000049076" "chr16-3648" "chr16" 31129024 31129200 3.32 2.44e-07
"ENSMUSG00000049106" "chr12-4615" "chr12" 81442646 81442822 2.45 8.91e-05
"ENSMUSG00000049112" "chr6-2938" "chr6" 112466273 112466449 3.06 4.15e-08
"ENSMUSG00000049119" "chr4-6077" "chr4" 5652795 5652967 2.58 1.26e-05
"ENSMUSG00000049252" "chr2-7665" "chr2" 41531128 41531300 2.53 8.87e-06
"ENSMUSG00000049265" "chr5-8461" "chr5" 30932991 30933163 5.14 1.02e-08
"ENSMUSG00000049313" "chr9-5447" "chr9" 41910195 41910367 2.55 4.69e-05
"ENSMUSG00000049313" "chr9-6854" "chr9" 41794269 41794441 2.55 4.69e-05
"ENSMUSG00000049336" "chr11-3635" "chr11" 36042185 36042361 2.52 7.5e-07
"ENSMUSG00000049336" "chr11-6108" "chr11" 36508542 36508718 2.51 4.15e-06
"ENSMUSG00000049336" "chr11-8763" "chr11" 35850896 35851072 3.67 4.12e-06
"ENSMUSG00000049411" "chr18-3503" "chr18" 12105838 12106010 2.37 5.58e-05
"ENSMUSG00000049493" "chr9-6246" "chr9" 95715564 95715740 2.72 1.78e-05
"ENSMUSG00000049521" "chr15-3905" "chr15" 78658591 78658763 2.61 6.68e-05
"ENSMUSG00000049556" "chr9-5433" "chr9" 56503755 56503931 2.64 2.26e-06
"ENSMUSG00000049577" "chr8-4520" "chr8" 124822745 124822917 2.34 3.79e-05
"ENSMUSG00000049583" "chr7-4513" "chr7" 95355537 95355709 2.76 1.69e-06
"ENSMUSG00000049658" "chr13-2371" "chr13" 100874277 100874453 2.04 5.33e-05
"ENSMUSG00000049690" "chr1-3016" "chr1" 128579288 128579460 2.06 3.82e-05
"ENSMUSG00000049881" "chr1-6565" "chr1" 159383332 159383504 3.06 3.73e-06
"ENSMUSG00000049922" "chr2-7833" "chr2" 92297158 92297330 2.53 8.87e-06
"ENSMUSG00000049939" "chr6-3569" "chr6" 28579507 28579683 2.97 1.29e-07
"ENSMUSG00000049985" "chr13-5344" "chr13" 113187381 113187557 2.92 3.37e-05
"ENSMUSG00000050121" "chr19-1260" "chr19" 41150916 41151088 2.31 3.39e-06
"ENSMUSG00000050164" "chr15-2915" "chr15" 81069592 81069768 2.3 7.67e-06
"ENSMUSG00000050232" "chrX-1501" "chrX" 98937255 98937427 3.31 3.55e-07
"ENSMUSG00000050272" "chr16-2532" "chr16" 96893798 96893970 4.9 1.29e-11
"ENSMUSG00000050272" "chr16-3179" "chr16" 97155903 97156075 2.94 2.94e-06
"ENSMUSG00000050272" "chr16-3180" "chr16" 97185226 97185398 2.94 2.94e-06
"ENSMUSG00000050272" "chr16-3173" "chr16" 96963348 96963520 3.43 5.18e-06
"ENSMUSG00000050295" "chr13-1223" "chr13" 31900355 31900531 2.37 4.89e-08
"ENSMUSG00000050295" "chr13-1317" "chr13" 31903747 31903923 3.27 5.06e-12
"ENSMUSG00000050394" "chrX-1644" "chrX" 131284813 131284989 2.95 2.06e-06
"ENSMUSG00000050490" "chr10-2621" "chr10" 84677889 84678065 2.14 7.44e-06
"ENSMUSG00000050530" "chr2-6732" "chr2" 3124516 3124688 2.94 2.94e-06
"ENSMUSG00000050567" "chr11-11566" "chr11" 50094202 50094374 8.82 5.61e-11
"ENSMUSG00000050587" "chr2-7033" "chr2" 97338490 97338666 3.06 2.66e-06
"ENSMUSG00000050592" "chr2-2723" "chr2" 31894196 31894368 2.32 6.65e-07
